split,id,family,rule_class,negative_type,status,reason,prompt_sha256,prompt_normalized_sha256,chosen_box,rejected_box,reference_id_overlap,reference_prompt_overlap,locked_before_answer_audit,has_adapter_raw_output,has_adapter_decode_config,has_adapter_identity,has_mdl,has_loo,has_renaming,source_dataset
validation,v325_validation_equation_01_00005_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,f155c50928af42fb4461ad45b12ec42b3ea3a8bd4a7cb2966dd5a6d813d6f69a,e89fc1c59781cf19b7e03e0c8868e8e91b7646f0ebf95c1d85142502473c9346,52,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_01_00005_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,f155c50928af42fb4461ad45b12ec42b3ea3a8bd4a7cb2966dd5a6d813d6f69a,e89fc1c59781cf19b7e03e0c8868e8e91b7646f0ebf95c1d85142502473c9346,52,52,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00012_hard_negative_equation_near_miss,equation_transform,minus_signed_opposite_sign_guarded,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,18eb9c9c7ccdfee591be7eaff3eebb8559f8529debf019f2b81bdd92e9ef99e7,f61d6387e9b107b6cc21bc4334288a55d7d057a7eb7893e04f8ccb089e611777,-30,30,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00012_format_negative_no_box,equation_transform,minus_signed_opposite_sign_guarded,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,18eb9c9c7ccdfee591be7eaff3eebb8559f8529debf019f2b81bdd92e9ef99e7,f61d6387e9b107b6cc21bc4334288a55d7d057a7eb7893e04f8ccb089e611777,-30,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00012_format_negative_multiple_boxes,equation_transform,minus_signed_opposite_sign_guarded,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,18eb9c9c7ccdfee591be7eaff3eebb8559f8529debf019f2b81bdd92e9ef99e7,f61d6387e9b107b6cc21bc4334288a55d7d057a7eb7893e04f8ccb089e611777,-30,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00012_format_negative_trailing_text,equation_transform,minus_signed_opposite_sign_guarded,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,18eb9c9c7ccdfee591be7eaff3eebb8559f8529debf019f2b81bdd92e9ef99e7,f61d6387e9b107b6cc21bc4334288a55d7d057a7eb7893e04f8ccb089e611777,-30,-30,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00020_hard_negative_equation_near_miss,equation_transform,minus_signed_opposite_sign_guarded,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,03bba49740419c9da4744c908287effd11c2b14fa5d6aa18c08dd1fcb75fdf17,23b155a77620010f2af69ccde564d8b4ed119b2b266971848acb6d3fa20402e4,-69,69,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00020_format_negative_no_box,equation_transform,minus_signed_opposite_sign_guarded,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,03bba49740419c9da4744c908287effd11c2b14fa5d6aa18c08dd1fcb75fdf17,23b155a77620010f2af69ccde564d8b4ed119b2b266971848acb6d3fa20402e4,-69,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00020_format_negative_multiple_boxes,equation_transform,minus_signed_opposite_sign_guarded,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,03bba49740419c9da4744c908287effd11c2b14fa5d6aa18c08dd1fcb75fdf17,23b155a77620010f2af69ccde564d8b4ed119b2b266971848acb6d3fa20402e4,-69,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00020_format_negative_trailing_text,equation_transform,minus_signed_opposite_sign_guarded,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,03bba49740419c9da4744c908287effd11c2b14fa5d6aa18c08dd1fcb75fdf17,23b155a77620010f2af69ccde564d8b4ed119b2b266971848acb6d3fa20402e4,-69,-69,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00008_hard_negative_equation_near_miss,equation_transform,minus_signed_opposite_sign_guarded,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,984f4e4a6c403362e3b55be4ff7e83194d48ef96e08f7af84b31d231f8b6890b,b539c14e416bd943c90b599dc36add9a0792021169bf8d43d55dbda0ac59b29c,-83,83,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00008_format_negative_no_box,equation_transform,minus_signed_opposite_sign_guarded,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,984f4e4a6c403362e3b55be4ff7e83194d48ef96e08f7af84b31d231f8b6890b,b539c14e416bd943c90b599dc36add9a0792021169bf8d43d55dbda0ac59b29c,-83,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00008_format_negative_multiple_boxes,equation_transform,minus_signed_opposite_sign_guarded,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,984f4e4a6c403362e3b55be4ff7e83194d48ef96e08f7af84b31d231f8b6890b,b539c14e416bd943c90b599dc36add9a0792021169bf8d43d55dbda0ac59b29c,-83,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00008_format_negative_trailing_text,equation_transform,minus_signed_opposite_sign_guarded,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,984f4e4a6c403362e3b55be4ff7e83194d48ef96e08f7af84b31d231f8b6890b,b539c14e416bd943c90b599dc36add9a0792021169bf8d43d55dbda0ac59b29c,-83,-83,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00028_hard_negative_equation_near_miss,equation_transform,minus_signed_opposite_sign_guarded,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,cc76de1954ed15ca8e4f6b04415ea2b961bd29d8a560dd1d24546b0bde80cfeb,26339f5749276c5e6b25026367d32b5ae8315fb0fb0337ea164be4b6013be5ca,-19,19,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00028_format_negative_no_box,equation_transform,minus_signed_opposite_sign_guarded,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,cc76de1954ed15ca8e4f6b04415ea2b961bd29d8a560dd1d24546b0bde80cfeb,26339f5749276c5e6b25026367d32b5ae8315fb0fb0337ea164be4b6013be5ca,-19,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00028_format_negative_multiple_boxes,equation_transform,minus_signed_opposite_sign_guarded,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,cc76de1954ed15ca8e4f6b04415ea2b961bd29d8a560dd1d24546b0bde80cfeb,26339f5749276c5e6b25026367d32b5ae8315fb0fb0337ea164be4b6013be5ca,-19,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00028_format_negative_trailing_text,equation_transform,minus_signed_opposite_sign_guarded,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,cc76de1954ed15ca8e4f6b04415ea2b961bd29d8a560dd1d24546b0bde80cfeb,26339f5749276c5e6b25026367d32b5ae8315fb0fb0337ea164be4b6013be5ca,-19,-19,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00007_hard_negative_equation_near_miss,equation_transform,minus_signed_opposite_sign_guarded,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,d02e1e1c8b561bd734d2868a8b8d48580bf374de14a1c1e49be17ca86d4060c2,43c19ee69ead45a34ad6bca794945ac98b273eac750b1b0c275d74114bfcbd11,64,46,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00007_format_negative_no_box,equation_transform,minus_signed_opposite_sign_guarded,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,d02e1e1c8b561bd734d2868a8b8d48580bf374de14a1c1e49be17ca86d4060c2,43c19ee69ead45a34ad6bca794945ac98b273eac750b1b0c275d74114bfcbd11,64,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00007_format_negative_multiple_boxes,equation_transform,minus_signed_opposite_sign_guarded,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,d02e1e1c8b561bd734d2868a8b8d48580bf374de14a1c1e49be17ca86d4060c2,43c19ee69ead45a34ad6bca794945ac98b273eac750b1b0c275d74114bfcbd11,64,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00007_format_negative_trailing_text,equation_transform,minus_signed_opposite_sign_guarded,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,d02e1e1c8b561bd734d2868a8b8d48580bf374de14a1c1e49be17ca86d4060c2,43c19ee69ead45a34ad6bca794945ac98b273eac750b1b0c275d74114bfcbd11,64,64,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00031_hard_negative_equation_near_miss,equation_transform,add_direct_over_model_add_variant,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,3ccb97b262a05d4f840ddac28c8e8d9afb531bb9c1dacd213f57a6e3f70d5f11,4587d5b4e4394ca8ef4edacbed5e94852c4d29f7a8d600d156e6bef07e3dfb66,104,401,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00031_format_negative_no_box,equation_transform,add_direct_over_model_add_variant,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,3ccb97b262a05d4f840ddac28c8e8d9afb531bb9c1dacd213f57a6e3f70d5f11,4587d5b4e4394ca8ef4edacbed5e94852c4d29f7a8d600d156e6bef07e3dfb66,104,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00031_format_negative_multiple_boxes,equation_transform,add_direct_over_model_add_variant,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,3ccb97b262a05d4f840ddac28c8e8d9afb531bb9c1dacd213f57a6e3f70d5f11,4587d5b4e4394ca8ef4edacbed5e94852c4d29f7a8d600d156e6bef07e3dfb66,104,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00031_format_negative_trailing_text,equation_transform,add_direct_over_model_add_variant,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,3ccb97b262a05d4f840ddac28c8e8d9afb531bb9c1dacd213f57a6e3f70d5f11,4587d5b4e4394ca8ef4edacbed5e94852c4d29f7a8d600d156e6bef07e3dfb66,104,104,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_01_00034_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,562ea0571c4b1d1c3a8fb2ec98b3bc3b84138ca04bbda4cbcf28813378c37241,f63a6abeab26fbe82105ab38d5b8058dfe60a81570caa281f7d8ba37a026383f,28,82,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_01_00034_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,562ea0571c4b1d1c3a8fb2ec98b3bc3b84138ca04bbda4cbcf28813378c37241,f63a6abeab26fbe82105ab38d5b8058dfe60a81570caa281f7d8ba37a026383f,28,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_01_00034_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,562ea0571c4b1d1c3a8fb2ec98b3bc3b84138ca04bbda4cbcf28813378c37241,f63a6abeab26fbe82105ab38d5b8058dfe60a81570caa281f7d8ba37a026383f,28,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_01_00034_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,562ea0571c4b1d1c3a8fb2ec98b3bc3b84138ca04bbda4cbcf28813378c37241,f63a6abeab26fbe82105ab38d5b8058dfe60a81570caa281f7d8ba37a026383f,28,28,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00039_hard_negative_equation_near_miss,equation_transform,add_direct_over_model_add_variant,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,ca6914c80a28f4e653bacb72d9cca4fd57b80dcc87c4518ecf8d22f189ba806d,6867b43f541ac9e9f460e3551ae03ae3b83f7950af496de783ba6593de620ca3,67,76,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00039_format_negative_no_box,equation_transform,add_direct_over_model_add_variant,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,ca6914c80a28f4e653bacb72d9cca4fd57b80dcc87c4518ecf8d22f189ba806d,6867b43f541ac9e9f460e3551ae03ae3b83f7950af496de783ba6593de620ca3,67,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00039_format_negative_multiple_boxes,equation_transform,add_direct_over_model_add_variant,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,ca6914c80a28f4e653bacb72d9cca4fd57b80dcc87c4518ecf8d22f189ba806d,6867b43f541ac9e9f460e3551ae03ae3b83f7950af496de783ba6593de620ca3,67,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00039_format_negative_trailing_text,equation_transform,add_direct_over_model_add_variant,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,ca6914c80a28f4e653bacb72d9cca4fd57b80dcc87c4518ecf8d22f189ba806d,6867b43f541ac9e9f460e3551ae03ae3b83f7950af496de783ba6593de620ca3,67,67,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00001_hard_negative_equation_near_miss,equation_transform,add_direct_over_model_add_variant,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a44268612759744159f74c0c55a78a9e7c4954b9e7abae39aeaa1f05f15a6c0d,bff6dddc2b976f954498e0f155cf33f61a12a41ce51bc145f994d84854974b38,71,17,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00001_format_negative_no_box,equation_transform,add_direct_over_model_add_variant,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a44268612759744159f74c0c55a78a9e7c4954b9e7abae39aeaa1f05f15a6c0d,bff6dddc2b976f954498e0f155cf33f61a12a41ce51bc145f994d84854974b38,71,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00001_format_negative_multiple_boxes,equation_transform,add_direct_over_model_add_variant,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a44268612759744159f74c0c55a78a9e7c4954b9e7abae39aeaa1f05f15a6c0d,bff6dddc2b976f954498e0f155cf33f61a12a41ce51bc145f994d84854974b38,71,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_02_00001_format_negative_trailing_text,equation_transform,add_direct_over_model_add_variant,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a44268612759744159f74c0c55a78a9e7c4954b9e7abae39aeaa1f05f15a6c0d,bff6dddc2b976f954498e0f155cf33f61a12a41ce51bc145f994d84854974b38,71,71,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_01_00035_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,d5f6fd38dcd255a57589c28858a9b601375fc3fe989681d979362ae1ebb93a33,79ffe54253d15e06ea6ea78da5dd33813288418a87ac2e1c7ab18c49d13f9221,25,52,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_01_00035_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,d5f6fd38dcd255a57589c28858a9b601375fc3fe989681d979362ae1ebb93a33,79ffe54253d15e06ea6ea78da5dd33813288418a87ac2e1c7ab18c49d13f9221,25,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_01_00035_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,d5f6fd38dcd255a57589c28858a9b601375fc3fe989681d979362ae1ebb93a33,79ffe54253d15e06ea6ea78da5dd33813288418a87ac2e1c7ab18c49d13f9221,25,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_01_00035_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,d5f6fd38dcd255a57589c28858a9b601375fc3fe989681d979362ae1ebb93a33,79ffe54253d15e06ea6ea78da5dd33813288418a87ac2e1c7ab18c49d13f9221,25,25,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00025_hard_negative_equation_near_miss,equation_transform,minus_signed_opposite_sign_guarded,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,76bb690bd20ad6b9ac3853f0ae721a387a271af6c7c0a183618be902f33d6bb9,d0cc246065ccefdb52f2b54921c2dcf0d0e692cdf0abdaaa9c629b798e8fa03e,68,86,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00025_format_negative_no_box,equation_transform,minus_signed_opposite_sign_guarded,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,76bb690bd20ad6b9ac3853f0ae721a387a271af6c7c0a183618be902f33d6bb9,d0cc246065ccefdb52f2b54921c2dcf0d0e692cdf0abdaaa9c629b798e8fa03e,68,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00025_format_negative_multiple_boxes,equation_transform,minus_signed_opposite_sign_guarded,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,76bb690bd20ad6b9ac3853f0ae721a387a271af6c7c0a183618be902f33d6bb9,d0cc246065ccefdb52f2b54921c2dcf0d0e692cdf0abdaaa9c629b798e8fa03e,68,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_00_00025_format_negative_trailing_text,equation_transform,minus_signed_opposite_sign_guarded,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,76bb690bd20ad6b9ac3853f0ae721a387a271af6c7c0a183618be902f33d6bb9,d0cc246065ccefdb52f2b54921c2dcf0d0e692cdf0abdaaa9c629b798e8fa03e,68,68,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_01_00026_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,23793a861617cdb9c8e026da81977df52873892e2134fc005dae90e91fc57953,f9a404f74949258fdfcc8329a93fca31cd1ab71a7b3dbd193f736bfe4fecec66,2,3,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
validation,v325_validation_equation_01_00026_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,23793a861617cdb9c8e026da81977df52873892e2134fc005dae90e91fc57953,f9a404f74949258fdfcc8329a93fca31cd1ab71a7b3dbd193f736bfe4fecec66,2,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
