id,family,source_role,answer,baseline_public_final,baseline_strict_final_boxed,baseline_public_correct,baseline_strict_correct,candidate_public_final,candidate_strict_final_boxed,candidate_public_correct,candidate_strict_correct,improved,regressed,candidate_exact_one_closed_boxed,candidate_no_box,candidate_multi_box,candidate_malformed_boxed,candidate_public_metric_only_false_gain,candidate_strict_metric_only_false_positive,candidate_truncated,candidate_finish_reason,candidate_completion_tokens,candidate_error_tags
full_cipher_028,text_encryption,,100659,100659,100659,True,True,100659,100659,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_029,text_encryption,,100660,100660,100660,True,True,100660,100660,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_030,text_encryption,,100661,100661,100661,True,True,100661,100661,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_031,text_encryption,,100662,100662,100662,True,True,100662,100662,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_032,text_encryption,,100663,100663,100663,True,True,100663,100663,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_033,text_encryption,,100664,100664,100664,True,True,100664,100664,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_034,text_encryption,,100665,100665,100665,True,True,100665,100665,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_035,text_encryption,,100666,100666,100666,True,True,100666,100666,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_036,text_encryption,,100667,100667,100667,True,True,100667,100667,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_037,text_encryption,,100668,100668,100668,True,True,100668,100668,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_038,text_encryption,,100669,100669,100669,True,True,100669,100669,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_039,text_encryption,,100670,100670,100670,True,True,100670,100670,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_040,text_encryption,,100671,100671,100671,True,True,100671,100671,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_041,text_encryption,,100672,100672,100672,True,True,100672,100672,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_042,text_encryption,,100673,100673,100673,True,True,100673,100673,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_043,text_encryption,,100674,100674,100674,True,True,100674,100674,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_044,text_encryption,,100675,100675,100675,True,True,100675,100675,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_045,text_encryption,,100676,100676,100676,True,True,100676,100676,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_046,text_encryption,,100677,100677,100677,True,True,100677,100677,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_047,text_encryption,,100678,100678,100678,True,True,100678,100678,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_048,text_encryption,,100679,100679,100679,True,True,100679,100679,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_049,text_encryption,,100680,100680,100680,True,True,100680,100680,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_050,text_encryption,,100681,100681,100681,True,True,100681,100681,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_051,text_encryption,,100682,100682,100682,True,True,100682,100682,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_052,text_encryption,,100683,100683,100683,True,True,100683,100683,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_053,text_encryption,,100684,100684,100684,True,True,100684,100684,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_054,text_encryption,,100685,100685,100685,True,True,100685,100685,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_055,text_encryption,,100686,100686,100686,True,True,100686,100686,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_056,text_encryption,,100687,100687,100687,True,True,100687,100687,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_057,text_encryption,,100688,100688,100688,True,True,100688,100688,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_058,text_encryption,,100689,100689,100689,True,True,100689,100689,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_059,text_encryption,,100690,100690,100690,True,True,100690,100690,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_060,text_encryption,,100691,100691,100691,True,True,100691,100691,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_061,text_encryption,,100692,100692,100692,True,True,100692,100692,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_062,text_encryption,,100693,100693,100693,True,True,100693,100693,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_063,text_encryption,,100694,100694,100694,True,True,100694,100694,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_064,text_encryption,,100695,100695,100695,True,True,100695,100695,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_065,text_encryption,,100696,100696,100696,True,True,100696,100696,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_066,text_encryption,,100697,100697,100697,True,True,100697,100697,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_067,text_encryption,,100698,100698,100698,True,True,100698,100698,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_068,text_encryption,,100699,100699,100699,True,True,100699,100699,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_069,text_encryption,,100700,100700,100700,True,True,100700,100700,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_070,text_encryption,,100701,100701,100701,True,True,100701,100701,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_071,text_encryption,,100702,100702,100702,True,True,100702,100702,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_072,text_encryption,,100703,100703,100703,True,True,100703,100703,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_073,text_encryption,,100704,100704,100704,True,True,100704,100704,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_074,text_encryption,,100705,100705,100705,True,True,100705,100705,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_075,text_encryption,,100706,100706,100706,True,True,100706,100706,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_076,text_encryption,,100707,100707,100707,True,True,100707,100707,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_077,text_encryption,,100708,100708,100708,True,True,100708,100708,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_078,text_encryption,,100709,100709,100709,True,True,100709,100709,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_079,text_encryption,,100710,100710,100710,True,True,100710,100710,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_080,text_encryption,,100711,100711,100711,True,True,100711,100711,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_081,text_encryption,,100712,100712,100712,True,True,100712,100712,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_082,text_encryption,,100713,100713,100713,True,True,100713,100713,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_083,text_encryption,,100714,100714,100714,True,True,100714,100714,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_084,text_encryption,,100715,100715,100715,True,True,100715,100715,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_085,text_encryption,,100716,100716,100716,True,True,100716,100716,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_086,text_encryption,,100717,100717,100717,True,True,100717,100717,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_087,text_encryption,,100718,100718,100718,True,True,100718,100718,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_088,text_encryption,,100719,100719,100719,True,True,100719,100719,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_089,text_encryption,,100720,100720,100720,True,True,100720,100720,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_090,text_encryption,,100721,100721,100721,True,True,100721,100721,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_091,text_encryption,,100722,100722,100722,True,True,100722,100722,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_092,text_encryption,,100723,100723,100723,True,True,100723,100723,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_093,text_encryption,,100724,100724,100724,True,True,100724,100724,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_094,text_encryption,,100725,100725,100725,True,True,100725,100725,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_095,text_encryption,,100726,100726,100726,True,True,100726,100726,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_096,text_encryption,,100727,100727,100727,True,True,100727,100727,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_097,text_encryption,,100728,100728,100728,True,True,100728,100728,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_098,text_encryption,,100729,100729,100729,True,True,100729,100729,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_099,text_encryption,,100730,100730,100730,True,True,100730,100730,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_100,text_encryption,,100731,100731,100731,True,True,100731,100731,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_101,text_encryption,,100732,100732,100732,True,True,100732,100732,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_102,text_encryption,,100733,100733,100733,True,True,100733,100733,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_103,text_encryption,,100734,100734,100734,True,True,100734,100734,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_104,text_encryption,,100735,100735,100735,True,True,100735,100735,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_105,text_encryption,,100736,100736,100736,True,True,100736,100736,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_106,text_encryption,,100737,100737,100737,True,True,100737,100737,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_107,text_encryption,,100738,100738,100738,True,True,100738,100738,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_108,text_encryption,,100739,100739,100739,True,True,100739,100739,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_109,text_encryption,,100740,100740,100740,True,True,100740,100740,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_110,text_encryption,,100741,100741,100741,True,True,100741,100741,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_111,text_encryption,,100742,100742,100742,True,True,100742,100742,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_112,text_encryption,,100743,100743,100743,True,True,100743,100743,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_113,text_encryption,,100744,100744,100744,True,True,100744,100744,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_114,text_encryption,,100745,100745,100745,True,True,100745,100745,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_115,text_encryption,,100746,100746,100746,True,True,100746,100746,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_116,text_encryption,,100747,100747,100747,True,True,100747,100747,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_117,text_encryption,,100748,100748,100748,True,True,100748,100748,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_118,text_encryption,,100749,100749,100749,True,True,100749,100749,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_119,text_encryption,,100750,100750,100750,True,True,100750,100750,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_120,text_encryption,,100751,100751,100751,True,True,100751,100751,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_121,text_encryption,,100752,100752,100752,True,True,100752,100752,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_122,text_encryption,,100753,100753,100753,True,True,100753,100753,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_123,text_encryption,,100754,100754,100754,True,True,100754,100754,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_124,text_encryption,,100755,100755,100755,True,True,100755,100755,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_125,text_encryption,,100756,100756,100756,True,True,100756,100756,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_126,text_encryption,,100757,100757,100757,True,True,100757,100757,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_127,text_encryption,,100758,100758,100758,True,True,100758,100758,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_128,text_encryption,,100759,100759,100759,True,True,100759,100759,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_129,text_encryption,,100760,100760,100760,True,True,100760,100760,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_130,text_encryption,,100761,100761,100761,True,True,100761,100761,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_131,text_encryption,,100762,100762,100762,True,True,100762,100762,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_132,text_encryption,,100763,100763,100763,True,True,100763,100763,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_133,text_encryption,,100764,100764,100764,True,True,100764,100764,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_134,text_encryption,,100765,100765,100765,True,True,100765,100765,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_135,text_encryption,,100766,100766,100766,True,True,100766,100766,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_136,text_encryption,,100767,100767,100767,True,True,100767,100767,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_137,text_encryption,,100768,100768,100768,True,True,100768,100768,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_138,text_encryption,,100769,100769,100769,True,True,100769,100769,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_139,text_encryption,,100770,100770,100770,True,True,100770,100770,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_140,text_encryption,,100771,100771,100771,True,True,100771,100771,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_141,text_encryption,,100772,100772,100772,True,True,100772,100772,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_142,text_encryption,,100773,100773,100773,True,True,100773,100773,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_143,text_encryption,,100774,100774,100774,True,True,100774,100774,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_144,text_encryption,,100775,100775,100775,True,True,100775,100775,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_145,text_encryption,,100776,100776,100776,True,True,100776,100776,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_146,text_encryption,,100777,100777,100777,True,True,100777,100777,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_147,text_encryption,,100778,100778,100778,True,True,100778,100778,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_148,text_encryption,,100779,100779,100779,True,True,100779,100779,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_149,text_encryption,,100780,100780,100780,True,True,100780,100780,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_150,text_encryption,,100781,100781,100781,True,True,100781,100781,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_151,text_encryption,,100782,100782,100782,True,True,100782,100782,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_152,text_encryption,,100783,100783,100783,True,True,100783,100783,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_153,text_encryption,,100784,100784,100784,True,True,100784,100784,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_154,text_encryption,,100785,100785,100785,True,True,100785,100785,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_155,text_encryption,,100786,100786,100786,True,True,100786,100786,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_156,text_encryption,,100787,100787,100787,True,True,100787,100787,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_157,text_encryption,,100788,100788,100788,True,True,100788,100788,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_000,unit_conversion,,100789,100789,100789,True,True,100789,100789,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_001,unit_conversion,,100790,100790,100790,True,True,100790,100790,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_002,unit_conversion,,100791,100791,100791,True,True,100791,100791,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_003,unit_conversion,,100792,100792,100792,True,True,100792,100792,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_004,unit_conversion,,100793,100793,100793,True,True,100793,100793,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_005,unit_conversion,,100794,100794,100794,True,True,100794,100794,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_006,unit_conversion,,100795,100795,100795,True,True,100795,100795,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_007,unit_conversion,,100796,100796,100796,True,True,100796,100796,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_008,unit_conversion,,100797,100797,100797,True,True,100797,100797,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_009,unit_conversion,,100798,100798,100798,True,True,100798,100798,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_010,unit_conversion,,100799,100799,100799,True,True,100799,100799,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_011,unit_conversion,,100800,100800,100800,True,True,100800,100800,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_012,unit_conversion,,100801,100801,100801,True,True,100801,100801,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_013,unit_conversion,,100802,100802,100802,True,True,100802,100802,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_014,unit_conversion,,100803,100803,100803,True,True,100803,100803,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_015,unit_conversion,,100804,100804,100804,True,True,100804,100804,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_016,unit_conversion,,100805,100805,100805,True,True,100805,100805,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_017,unit_conversion,,100806,100806,100806,True,True,100806,100806,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_018,unit_conversion,,100807,100807,100807,True,True,100807,100807,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_019,unit_conversion,,100808,100808,100808,True,True,100808,100808,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_020,unit_conversion,,100809,100809,100809,True,True,100809,100809,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_021,unit_conversion,,100810,100810,100810,True,True,100810,100810,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_022,unit_conversion,,100811,100811,100811,True,True,100811,100811,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_023,unit_conversion,,100812,100812,100812,True,True,100812,100812,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_024,unit_conversion,,100813,100813,100813,True,True,100813,100813,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_025,unit_conversion,,100814,100814,100814,True,True,100814,100814,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_026,unit_conversion,,100815,100815,100815,True,True,100815,100815,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_027,unit_conversion,,100816,100816,100816,True,True,100816,100816,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_028,unit_conversion,,100817,100817,100817,True,True,100817,100817,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_029,unit_conversion,,100818,100818,100818,True,True,100818,100818,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_030,unit_conversion,,100819,100819,100819,True,True,100819,100819,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_031,unit_conversion,,100820,100820,100820,True,True,100820,100820,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_032,unit_conversion,,100821,100821,100821,True,True,100821,100821,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_033,unit_conversion,,100822,100822,100822,True,True,100822,100822,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_034,unit_conversion,,100823,100823,100823,True,True,100823,100823,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_035,unit_conversion,,100824,100824,100824,True,True,100824,100824,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_036,unit_conversion,,100825,100825,100825,True,True,100825,100825,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_037,unit_conversion,,100826,100826,100826,True,True,100826,100826,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_038,unit_conversion,,100827,100827,100827,True,True,100827,100827,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_039,unit_conversion,,100828,100828,100828,True,True,100828,100828,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_040,unit_conversion,,100829,100829,100829,True,True,100829,100829,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_041,unit_conversion,,100830,100830,100830,True,True,100830,100830,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_042,unit_conversion,,100831,100831,100831,True,True,100831,100831,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_043,unit_conversion,,100832,100832,100832,True,True,100832,100832,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_044,unit_conversion,,100833,100833,100833,True,True,100833,100833,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_045,unit_conversion,,100834,100834,100834,True,True,100834,100834,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_046,unit_conversion,,100835,100835,100835,True,True,100835,100835,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_047,unit_conversion,,100836,100836,100836,True,True,100836,100836,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_048,unit_conversion,,100837,100837,100837,True,True,100837,100837,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_049,unit_conversion,,100838,100838,100838,True,True,100838,100838,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_050,unit_conversion,,100839,100839,100839,True,True,100839,100839,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_051,unit_conversion,,100840,100840,100840,True,True,100840,100840,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_052,unit_conversion,,100841,100841,100841,True,True,100841,100841,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_053,unit_conversion,,100842,100842,100842,True,True,100842,100842,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_054,unit_conversion,,100843,100843,100843,True,True,100843,100843,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_055,unit_conversion,,100844,100844,100844,True,True,100844,100844,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_056,unit_conversion,,100845,100845,100845,True,True,100845,100845,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_057,unit_conversion,,100846,100846,100846,True,True,100846,100846,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_058,unit_conversion,,100847,100847,100847,True,True,100847,100847,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_059,unit_conversion,,100848,100848,100848,True,True,100848,100848,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_060,unit_conversion,,100849,100849,100849,True,True,100849,100849,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_061,unit_conversion,,100850,100850,100850,True,True,100850,100850,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_062,unit_conversion,,100851,100851,100851,True,True,100851,100851,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_063,unit_conversion,,100852,100852,100852,True,True,100852,100852,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_064,unit_conversion,,100853,100853,100853,True,True,100853,100853,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_065,unit_conversion,,100854,100854,100854,True,True,100854,100854,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_066,unit_conversion,,100855,100855,100855,True,True,100855,100855,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_067,unit_conversion,,100856,100856,100856,True,True,100856,100856,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_068,unit_conversion,,100857,100857,100857,True,True,100857,100857,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_069,unit_conversion,,100858,100858,100858,True,True,100858,100858,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_070,unit_conversion,,100859,100859,100859,True,True,100859,100859,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_071,unit_conversion,,100860,100860,100860,True,True,100860,100860,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_072,unit_conversion,,100861,100861,100861,True,True,100861,100861,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_073,unit_conversion,,100862,100862,100862,True,True,100862,100862,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_074,unit_conversion,,100863,100863,100863,True,True,100863,100863,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_075,unit_conversion,,100864,100864,100864,True,True,100864,100864,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_076,unit_conversion,,100865,100865,100865,True,True,100865,100865,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_077,unit_conversion,,100866,100866,100866,True,True,100866,100866,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_078,unit_conversion,,100867,100867,100867,True,True,100867,100867,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_079,unit_conversion,,100868,100868,100868,True,True,100868,100868,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_080,unit_conversion,,100869,100869,100869,True,True,100869,100869,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_081,unit_conversion,,100870,100870,100870,True,True,100870,100870,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_082,unit_conversion,,100871,100871,100871,True,True,100871,100871,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_083,unit_conversion,,100872,100872,100872,True,True,100872,100872,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_084,unit_conversion,,100873,100873,100873,True,True,100873,100873,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_085,unit_conversion,,100874,100874,100874,True,True,100874,100874,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_086,unit_conversion,,100875,100875,100875,True,True,100875,100875,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_087,unit_conversion,,100876,100876,100876,True,True,100876,100876,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_088,unit_conversion,,100877,100877,100877,True,True,100877,100877,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_089,unit_conversion,,100878,100878,100878,True,True,100878,100878,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_090,unit_conversion,,100879,100879,100879,True,True,100879,100879,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_091,unit_conversion,,100880,100880,100880,True,True,100880,100880,True,True,False,False,True,False,False,False,False,False,False,stop,8,
