id,family,answer,baseline_prediction,postprocessed_prediction,postprocessor_applied,postprocessor_rule,postprocessor_proof,baseline_correct,postprocessed_correct,gain,loss,truncated
cf463245,numeral_system,LVI,LVI,LVI,False,not_attempted,non-equation row,True,True,False,False,False
e9096a58,unit_conversion,15.03,15.04,15.04,False,not_attempted,non-equation row,True,True,False,False,False
06120e47,bit_manipulation,11110010,11111110,11111110,False,not_attempted,non-equation row,False,False,False,False,False
1f7407ed,bit_manipulation,00101101,00101101,00101101,False,not_attempted,non-equation row,True,True,False,False,False
31c04c70,gravity_constant,78.26,78.27,78.27,False,not_attempted,non-equation row,True,True,False,False,False
cf4de024,numeral_system,LXI,LXI,LXI,False,not_attempted,non-equation row,True,True,False,False,False
46dd0f22,bit_manipulation,01010000,01010000,01010000,False,not_attempted,non-equation row,True,True,False,False,False
15b1b62e,unit_conversion,9.20,9.20,9.20,False,not_attempted,non-equation row,True,True,False,False,False
59b42cc4,unit_conversion,81.25,81.23,81.23,False,not_attempted,non-equation row,True,True,False,False,False
edf364da,equation_transform,$(%,::{[,::{[,False,not_numeric_query,query is not a numeric binary expression,False,False,False,False,False
7a9561b2,text_encryption,wizard sees near cave,wizard sees near cave,wizard sees near cave,False,not_attempted,non-equation row,True,True,False,False,False
d6e5cd59,bit_manipulation,01101111,01101111,01101111,False,not_attempted,non-equation row,True,True,False,False,False
cad363de,numeral_system,LXXIV,LXXIV,LXXIV,False,not_attempted,non-equation row,True,True,False,False,False
1a2ac571,gravity_constant,13.94,13.94,13.94,False,not_attempted,non-equation row,True,True,False,False,False
339149c9,equation_transform,3,3,3,False,minus_signed_ambiguous,signed_predictions=[],True,True,False,False,False
290cc78d,text_encryption,teacher draws through castle,teacher draws through castle,teacher draws through castle,False,not_attempted,non-equation row,True,True,False,False,False
e1f3ffbb,bit_manipulation,11111010,11111011,11111011,False,not_attempted,non-equation row,False,False,False,False,False
a989f88c,numeral_system,XCVII,XCVII,XCVII,False,not_attempted,non-equation row,True,True,False,False,False
336399f4,numeral_system,LXXIV,LXXIV,LXXIV,False,not_attempted,non-equation row,True,True,False,False,False
3051bffe,text_encryption,hatter found crystal,hatter found crystal,hatter found crystal,False,not_attempted,non-equation row,True,True,False,False,False
4c327b55,bit_manipulation,11011100,11011110,11011110,False,not_attempted,non-equation row,False,False,False,False,False
ab9e5b48,gravity_constant,15.92,15.92,15.92,False,not_attempted,non-equation row,True,True,False,False,False
0429104b,unit_conversion,29.61,29.62,29.62,False,not_attempted,non-equation row,True,True,False,False,False
f82a6f1c,numeral_system,LXXXV,LXXXV,LXXXV,False,not_attempted,non-equation row,True,True,False,False,False
0f2dec86,bit_manipulation,10111000,10111000,10111000,False,not_attempted,non-equation row,True,True,False,False,False
14cca3a2,unit_conversion,78.58,78.58,78.58,False,not_attempted,non-equation row,True,True,False,False,False
e36a0065,bit_manipulation,01110110,01110110,01110110,False,not_attempted,non-equation row,True,True,False,False,False
c7844441,equation_transform,:/$^,:/$^,:/$^,False,not_numeric_query,query is not a numeric binary expression,True,True,False,False,False
7e47c718,gravity_constant,62.61,62.62,62.62,False,not_attempted,non-equation row,True,True,False,False,False
84437fac,unit_conversion,7.95,7.95,7.95,False,not_attempted,non-equation row,True,True,False,False,False
5201041d,numeral_system,VII,VII,VII,False,not_attempted,non-equation row,True,True,False,False,False
005ad22a,text_encryption,king chases castle,king chases castle,king chases castle,False,not_attempted,non-equation row,True,True,False,False,False
c3fb6417,gravity_constant,57.81,57.81,57.81,False,not_attempted,non-equation row,True,True,False,False,False
16d0c65e,gravity_constant,73.6,73.59,73.59,False,not_attempted,non-equation row,True,True,False,False,False
017a161b,text_encryption,rabbit creates in ocean,rabbit creates in ocean,rabbit creates in ocean,False,not_attempted,non-equation row,True,True,False,False,False
fdada8cd,numeral_system,XXIII,XXIII,XXIII,False,not_attempted,non-equation row,True,True,False,False,False
3a5c564c,numeral_system,LXXVIII,LXXVIII,LXXVIII,False,not_attempted,non-equation row,True,True,False,False,False
21261dc6,equation_transform,-25,-25,-25,False,minus_signed_ambiguous,signed_predictions=[],True,True,False,False,False
53aca3d8,gravity_constant,50.9,50.9,50.9,False,not_attempted,non-equation row,True,True,False,False,False
1c4fe8b4,unit_conversion,23.25,23.24,23.24,False,not_attempted,non-equation row,True,True,False,False,False
c0d3279f,numeral_system,LXXIII,LXXIII,LXXIII,False,not_attempted,non-equation row,True,True,False,False,False
0e3d5b3d,numeral_system,XLVII,XLVII,XLVII,False,not_attempted,non-equation row,True,True,False,False,False
6eadf9a5,numeral_system,XI,XI,XI,False,not_attempted,non-equation row,True,True,False,False,False
5f06f595,gravity_constant,7.8,7.8,7.8,False,not_attempted,non-equation row,True,True,False,False,False
cce4b469,numeral_system,I,I,I,False,not_attempted,non-equation row,True,True,False,False,False
79a02d7d,text_encryption,rabbit dreams the wise map,rabbit dreams the wise map,rabbit dreams the wise map,False,not_attempted,non-equation row,True,True,False,False,False
0978d9f3,gravity_constant,52.38,52.37,52.37,False,not_attempted,non-equation row,True,True,False,False,False
70bc42af,bit_manipulation,10101010,10101010,10101010,False,not_attempted,non-equation row,True,True,False,False,False
0848cbc0,gravity_constant,127.07,127.06,127.06,False,not_attempted,non-equation row,True,True,False,False,False
4dbec546,equation_transform,611,611,611,False,add_no_unique_direct_variant,direct_add=[]; baseline=611,True,True,False,False,False
4f8d87f5,numeral_system,XIII,XIII,XIII,False,not_attempted,non-equation row,True,True,False,False,False
0c2407ef,bit_manipulation,11000011,11000011,11000011,False,not_attempted,non-equation row,True,True,False,False,False
18ad64a2,unit_conversion,36.44,36.43,36.43,False,not_attempted,non-equation row,True,True,False,False,False
939273d7,bit_manipulation,11100110,11100110,11100110,False,not_attempted,non-equation row,True,True,False,False,False
8082a958,bit_manipulation,00000000,00000000,00000000,False,not_attempted,non-equation row,True,True,False,False,False
fd48ee2f,bit_manipulation,10110100,10110100,10110100,False,not_attempted,non-equation row,True,True,False,False,False
c7e1ae7d,gravity_constant,99.81,99.83,99.83,False,not_attempted,non-equation row,True,True,False,False,False
65a42d6a,gravity_constant,87.62,87.62,87.62,False,not_attempted,non-equation row,True,True,False,False,False
1dd697e1,text_encryption,the curious bird creates,the curious bird creates,the curious bird creates,False,not_attempted,non-equation row,True,True,False,False,False
4eb990f6,bit_manipulation,00000001,00000001,00000001,False,not_attempted,non-equation row,True,True,False,False,False
85af23eb,bit_manipulation,00001111,00001111,00001111,False,not_attempted,non-equation row,True,True,False,False,False
2f18b11f,gravity_constant,118.49,118.49,118.49,False,not_attempted,non-equation row,True,True,False,False,False
30227ca4,gravity_constant,15.61,15.61,15.61,False,not_attempted,non-equation row,True,True,False,False,False
9147f188,unit_conversion,40.55,40.55,40.55,False,not_attempted,non-equation row,True,True,False,False,False
56693c1b,unit_conversion,78.61,78.60,78.60,False,not_attempted,non-equation row,True,True,False,False,False
0e009c6d,equation_transform,`?\!,@?`?,@?`?,False,not_numeric_query,query is not a numeric binary expression,False,False,False,False,False
7e184ef2,numeral_system,LIII,LIII,LIII,False,not_attempted,non-equation row,True,True,False,False,False
b0bf8ae4,numeral_system,IV,IV,IV,False,not_attempted,non-equation row,True,True,False,False,False
c143db59,gravity_constant,26.28,26.28,26.28,False,not_attempted,non-equation row,True,True,False,False,False
d2ac699b,bit_manipulation,10001011,10001011,10001011,False,not_attempted,non-equation row,True,True,False,False,False
b4b73143,equation_transform,>\:,>!!/,>!!/,False,not_numeric_query,query is not a numeric binary expression,False,False,False,False,False
7faeba59,text_encryption,teacher studies inside forest,teacher studies inside forest,teacher studies inside forest,False,not_attempted,non-equation row,True,True,False,False,False
8f1887d6,unit_conversion,27.92,27.92,27.92,False,not_attempted,non-equation row,True,True,False,False,False
411a11d5,gravity_constant,72.05,72.07,72.07,False,not_attempted,non-equation row,True,True,False,False,False
53db9c58,unit_conversion,67.60,67.60,67.60,False,not_attempted,non-equation row,True,True,False,False,False
3a148f6a,bit_manipulation,00100111,00100111,00100111,False,not_attempted,non-equation row,True,True,False,False,False
51c682af,text_encryption,queen sees door,queen sees door,queen sees door,False,not_attempted,non-equation row,True,True,False,False,False
0e467c7b,unit_conversion,53.29,53.30,53.30,False,not_attempted,non-equation row,True,True,False,False,False
468ea73b,text_encryption,bird writes the wise castle,bird writes the wise castle,bird writes the wise castle,False,not_attempted,non-equation row,True,True,False,False,False
0047365c,unit_conversion,10.62,10.61,10.61,False,not_attempted,non-equation row,True,True,False,False,False
66c64e8f,unit_conversion,19.31,19.30,19.30,False,not_attempted,non-equation row,True,True,False,False,False
7b8e4432,text_encryption,queen creates treasure,queen creates treasure,queen creates treasure,False,not_attempted,non-equation row,True,True,False,False,False
861cb154,equation_transform,2271,10,10,False,query_operator_unseen,query_op='!' not present in examples,False,False,False,False,False
90feb0c5,equation_transform,:<],?>>>,?>>>,False,not_numeric_query,query is not a numeric binary expression,False,False,False,False,False
e43520a7,gravity_constant,3.89,3.89,3.89,False,not_attempted,non-equation row,True,True,False,False,False
c541eb82,equation_transform,-01,-01,-01,False,minus_model_not_opposite_sign,candidate=-01; baseline=-01,True,True,False,False,False
70a270e6,numeral_system,VIII,VIII,VIII,False,not_attempted,non-equation row,True,True,False,False,False
54892cac,unit_conversion,71.91,71.90,71.90,False,not_attempted,non-equation row,True,True,False,False,False
ddc0b4e2,numeral_system,XIII,XIII,XIII,False,not_attempted,non-equation row,True,True,False,False,False
a42848d1,text_encryption,wizard discovers the strange key,wizard discovers the strange key,wizard discovers the strange key,False,not_attempted,non-equation row,True,True,False,False,False
755b92f8,unit_conversion,61.05,61.03,61.03,False,not_attempted,non-equation row,True,True,False,False,False
ec466776,text_encryption,teacher creates the magical castle,teacher creates the magical castle,teacher creates the magical castle,False,not_attempted,non-equation row,True,True,False,False,False
17a00c5a,numeral_system,LXI,LXI,LXI,False,not_attempted,non-equation row,True,True,False,False,False
b0dc045a,numeral_system,XCIX,XCIX,XCIX,False,not_attempted,non-equation row,True,True,False,False,False
190b9dad,text_encryption,rabbit studies the colorful crystal,rabbit studies the colorful crystal,rabbit studies the colorful crystal,False,not_attempted,non-equation row,True,True,False,False,False
f9e92cb2,unit_conversion,58.32,58.33,58.33,False,not_attempted,non-equation row,True,True,False,False,False
b9f1d959,equation_transform,:>,"$""\[""","$""\[""",False,not_numeric_query,query is not a numeric binary expression,False,False,False,False,False
215fda9c,gravity_constant,18.29,18.29,18.29,False,not_attempted,non-equation row,True,True,False,False,False
66e4acb6,gravity_constant,25.39,25.39,25.39,False,not_attempted,non-equation row,True,True,False,False,False
5374b4ba,bit_manipulation,10101100,10101100,10101100,False,not_attempted,non-equation row,True,True,False,False,False
b318276f,text_encryption,queen follows near palace,queen follows near palace,queen follows near palace,False,not_attempted,non-equation row,True,True,False,False,False
05195c8e,numeral_system,XCIV,XCIV,XCIV,False,not_attempted,non-equation row,True,True,False,False,False
ca5db1c0,equation_transform,^,"(""'|","(""'|",False,not_numeric_query,query is not a numeric binary expression,False,False,False,False,False
8eaf760c,gravity_constant,57.81,57.81,57.81,False,not_attempted,non-equation row,True,True,False,False,False
16e73f0e,bit_manipulation,00000001,00000001,00000001,False,not_attempted,non-equation row,True,True,False,False,False
e8e3924d,text_encryption,dragon discovers the magical message,dragon discovers the magical message,dragon discovers the magical message,False,not_attempted,non-equation row,True,True,False,False,False
684013e1,text_encryption,student explores the bright crystal,student explores the bright crystal,student explores the bright crystal,False,not_attempted,non-equation row,True,True,False,False,False
87007054,bit_manipulation,10111111,10111111,10111111,False,not_attempted,non-equation row,True,True,False,False,False
b8aa3072,bit_manipulation,00000011,00000111,00000111,False,not_attempted,non-equation row,False,False,False,False,False
5b43f7fc,gravity_constant,92.16,92.16,92.16,False,not_attempted,non-equation row,True,True,False,False,False
5b90765a,numeral_system,XXI,XXI,XXI,False,not_attempted,non-equation row,True,True,False,False,False
5e5ebad6,text_encryption,the magical king follows,the magical king follows,the magical king follows,False,not_attempted,non-equation row,True,True,False,False,False
9f1ff166,equation_transform,[,"""]'/","""]'/",False,not_numeric_query,query is not a numeric binary expression,False,False,False,False,False
0a3c8962,gravity_constant,54.36,54.37,54.37,False,not_attempted,non-equation row,True,True,False,False,False
9916e79d,unit_conversion,53.26,53.25,53.25,False,not_attempted,non-equation row,True,True,False,False,False
82ae858c,bit_manipulation,11001101,11111101,11111101,False,not_attempted,non-equation row,False,False,False,False,False
a189d177,text_encryption,teacher watches beyond wonderland,teacher watches beyond wonderland,teacher watches beyond wonderland,False,not_attempted,non-equation row,True,True,False,False,False
1282c5c5,bit_manipulation,00001110,00001110,00001110,False,not_attempted,non-equation row,True,True,False,False,False
2ffd3f41,numeral_system,XXXV,XXXV,XXXV,False,not_attempted,non-equation row,True,True,False,False,False
b61bb6c6,gravity_constant,7.75,7.75,7.75,False,not_attempted,non-equation row,True,True,False,False,False
4f8039dc,text_encryption,mouse explores the hidden mirror,mouse explores the hidden mirror,mouse explores the hidden mirror,False,not_attempted,non-equation row,True,True,False,False,False
432b1110,equation_transform,%[:?,\{<?,\{<?,False,not_numeric_query,query is not a numeric binary expression,False,False,False,False,False
3ee352fa,unit_conversion,12.18,12.18,12.18,False,not_attempted,non-equation row,True,True,False,False,False
8273103b,unit_conversion,55.10,55.09,55.09,False,not_attempted,non-equation row,True,True,False,False,False
f333b67f,equation_transform,100,100,100,False,operator_not_guarded,query_op='<',True,True,False,False,False
f7d26b8d,equation_transform,/@,[}}\,[}}\,False,not_numeric_query,query is not a numeric binary expression,False,False,False,False,False
e89c56a6,numeral_system,XI,XI,XI,False,not_attempted,non-equation row,True,True,False,False,False
30196117,numeral_system,LXXIX,LXXIX,LXXIX,False,not_attempted,non-equation row,True,True,False,False,False
c2b9bbcf,unit_conversion,33.01,33.03,33.03,False,not_attempted,non-equation row,True,True,False,False,False
f5631f08,unit_conversion,61.92,61.90,61.90,False,not_attempted,non-equation row,True,True,False,False,False
5ba26f21,bit_manipulation,01011100,01111110,01111110,False,not_attempted,non-equation row,False,False,False,False,False
a00fe76a,bit_manipulation,10111011,10111011,10111011,False,not_attempted,non-equation row,True,True,False,False,False
8e56a42e,equation_transform,%/<>,%/<>,%/<>,False,not_numeric_query,query is not a numeric binary expression,True,True,False,False,False
ef6b6bc3,text_encryption,alice writes message,alice writes message,alice writes message,False,not_attempted,non-equation row,True,True,False,False,False
22844f06,text_encryption,wizard found mirror,wizard found mirror,wizard found mirror,False,not_attempted,non-equation row,True,True,False,False,False
fab9831d,gravity_constant,181.79,181.8,181.8,False,not_attempted,non-equation row,True,True,False,False,False
c42412f4,numeral_system,LXXIV,LXXIV,LXXIV,False,not_attempted,non-equation row,True,True,False,False,False
5eb5a358,gravity_constant,8.41,8.41,8.41,False,not_attempted,non-equation row,True,True,False,False,False
03ed28b0,numeral_system,XCIV,XCIV,XCIV,False,not_attempted,non-equation row,True,True,False,False,False
77393a4b,numeral_system,LIV,LIV,LIV,False,not_attempted,non-equation row,True,True,False,False,False
0e3962f6,bit_manipulation,11111110,11111110,11111110,False,not_attempted,non-equation row,True,True,False,False,False
20f0fac9,equation_transform,2976,65,65,False,query_operator_unseen,query_op='%' not present in examples,False,False,False,False,False
26e48e98,equation_transform,){|,"""%]%{""","""%]%{""",False,not_numeric_query,query is not a numeric binary expression,False,False,False,False,False
80a09335,numeral_system,LXXXVI,LXXXVI,LXXXVI,False,not_attempted,non-equation row,True,True,False,False,False
a2c36fcf,numeral_system,XXXII,XXXII,XXXII,False,not_attempted,non-equation row,True,True,False,False,False
0290f51a,bit_manipulation,10101111,10101111,10101111,False,not_attempted,non-equation row,True,True,False,False,False
2f767212,unit_conversion,77.99,78.00,78.00,False,not_attempted,non-equation row,True,True,False,False,False
ee4ed522,text_encryption,the bright rabbit dreams,the bright rabbit dreams,the bright rabbit dreams,False,not_attempted,non-equation row,True,True,False,False,False
c4293a0d,text_encryption,the colorful hatter writes,the colorful hatter writes,the colorful hatter writes,False,not_attempted,non-equation row,True,True,False,False,False
3da50553,text_encryption,bird follows beyond forest,bird follows beyond forest,bird follows beyond forest,False,not_attempted,non-equation row,True,True,False,False,False
12e6f711,gravity_constant,102.92,102.93,102.93,False,not_attempted,non-equation row,True,True,False,False,False
f846fc66,gravity_constant,201.31,201.31,201.31,False,not_attempted,non-equation row,True,True,False,False,False
9c16fd02,numeral_system,LXXIII,LXXIII,LXXIII,False,not_attempted,non-equation row,True,True,False,False,False
c30a782a,bit_manipulation,01000110,01000110,01000110,False,not_attempted,non-equation row,True,True,False,False,False
3d24aef4,bit_manipulation,10100101,10100101,10100101,False,not_attempted,non-equation row,True,True,False,False,False
5501c054,equation_transform,[#>#,!##^,!##^,False,not_numeric_query,query is not a numeric binary expression,False,False,False,False,False
b5539826,unit_conversion,11.04,11.04,11.04,False,not_attempted,non-equation row,True,True,False,False,False
ea6d926a,equation_transform,87,37,37,False,query_operator_unseen,query_op='+' not present in examples,False,False,False,False,False
88afd9a7,unit_conversion,15.67,15.67,15.67,False,not_attempted,non-equation row,True,True,False,False,False
2306289a,gravity_constant,58.72,58.71,58.71,False,not_attempted,non-equation row,True,True,False,False,False
dd24b691,text_encryption,alice writes inside castle,alice writes inside castle,alice writes inside castle,False,not_attempted,non-equation row,True,True,False,False,False
b8084b36,unit_conversion,43.47,43.48,43.48,False,not_attempted,non-equation row,True,True,False,False,False
67ccce4b,unit_conversion,23.19,23.20,23.20,False,not_attempted,non-equation row,True,True,False,False,False
7e19acde,unit_conversion,15.69,15.69,15.69,False,not_attempted,non-equation row,True,True,False,False,False
