id,family,answer,baseline_public_final,baseline_strict_final_boxed,baseline_public_correct,baseline_strict_correct,candidate_public_correct,candidate_strict_correct,candidate_exact_one_closed_boxed,candidate_truncated
cipher_0058,text_encryption,cipher_answer_0058,cipher_answer_0058,cipher_answer_0058,True,True,True,True,True,False
cipher_0059,text_encryption,cipher_answer_0059,cipher_answer_0059,cipher_answer_0059,True,True,True,True,True,False
cipher_0060,text_encryption,cipher_answer_0060,cipher_answer_0060,cipher_answer_0060,True,True,True,True,True,False
cipher_0061,text_encryption,cipher_answer_0061,cipher_answer_0061,cipher_answer_0061,True,True,True,True,True,False
cipher_0062,text_encryption,cipher_answer_0062,cipher_answer_0062,cipher_answer_0062,True,True,True,True,True,False
cipher_0063,text_encryption,cipher_answer_0063,cipher_answer_0063,cipher_answer_0063,True,True,True,True,True,False
cipher_0064,text_encryption,cipher_answer_0064,cipher_answer_0064,cipher_answer_0064,True,True,True,True,True,False
cipher_0065,text_encryption,cipher_answer_0065,cipher_answer_0065,cipher_answer_0065,True,True,True,True,True,False
cipher_0066,text_encryption,cipher_answer_0066,cipher_answer_0066,cipher_answer_0066,True,True,True,True,True,False
cipher_0067,text_encryption,cipher_answer_0067,cipher_answer_0067,cipher_answer_0067,True,True,True,True,True,False
cipher_0068,text_encryption,cipher_answer_0068,cipher_answer_0068,cipher_answer_0068,True,True,True,True,True,False
cipher_0069,text_encryption,cipher_answer_0069,cipher_answer_0069,cipher_answer_0069,True,True,True,True,True,False
cipher_0070,text_encryption,cipher_answer_0070,cipher_answer_0070,cipher_answer_0070,True,True,True,True,True,False
cipher_0071,text_encryption,cipher_answer_0071,cipher_answer_0071,cipher_answer_0071,True,True,True,True,True,False
cipher_0072,text_encryption,cipher_answer_0072,cipher_answer_0072,cipher_answer_0072,True,True,True,True,True,False
cipher_0073,text_encryption,cipher_answer_0073,cipher_answer_0073,cipher_answer_0073,True,True,True,True,True,False
cipher_0074,text_encryption,cipher_answer_0074,cipher_answer_0074,cipher_answer_0074,True,True,True,True,True,False
cipher_0075,text_encryption,cipher_answer_0075,cipher_answer_0075,cipher_answer_0075,True,True,True,True,True,False
cipher_0076,text_encryption,cipher_answer_0076,cipher_answer_0076,cipher_answer_0076,True,True,True,True,True,False
cipher_0077,text_encryption,cipher_answer_0077,cipher_answer_0077,cipher_answer_0077,True,True,True,True,True,False
cipher_0078,text_encryption,cipher_answer_0078,cipher_answer_0078,cipher_answer_0078,True,True,True,True,True,False
cipher_0079,text_encryption,cipher_answer_0079,cipher_answer_0079,cipher_answer_0079,True,True,True,True,True,False
cipher_0080,text_encryption,cipher_answer_0080,cipher_answer_0080,cipher_answer_0080,True,True,True,True,True,False
cipher_0081,text_encryption,cipher_answer_0081,cipher_answer_0081,cipher_answer_0081,True,True,True,True,True,False
cipher_0082,text_encryption,cipher_answer_0082,cipher_answer_0082,cipher_answer_0082,True,True,True,True,True,False
cipher_0083,text_encryption,cipher_answer_0083,cipher_answer_0083,cipher_answer_0083,True,True,True,True,True,False
cipher_0084,text_encryption,cipher_answer_0084,cipher_answer_0084,cipher_answer_0084,True,True,True,True,True,False
cipher_0085,text_encryption,cipher_answer_0085,cipher_answer_0085,cipher_answer_0085,True,True,True,True,True,False
cipher_0086,text_encryption,cipher_answer_0086,cipher_answer_0086,cipher_answer_0086,True,True,True,True,True,False
cipher_0087,text_encryption,cipher_answer_0087,cipher_answer_0087,cipher_answer_0087,True,True,True,True,True,False
cipher_0088,text_encryption,cipher_answer_0088,cipher_answer_0088,cipher_answer_0088,True,True,True,True,True,False
cipher_0089,text_encryption,cipher_answer_0089,cipher_answer_0089,cipher_answer_0089,True,True,True,True,True,False
cipher_0090,text_encryption,cipher_answer_0090,cipher_answer_0090,cipher_answer_0090,True,True,True,True,True,False
cipher_0091,text_encryption,cipher_answer_0091,cipher_answer_0091,cipher_answer_0091,True,True,True,True,True,False
cipher_0092,text_encryption,cipher_answer_0092,cipher_answer_0092,cipher_answer_0092,True,True,True,True,True,False
cipher_0093,text_encryption,cipher_answer_0093,cipher_answer_0093,cipher_answer_0093,True,True,True,True,True,False
cipher_0094,text_encryption,cipher_answer_0094,cipher_answer_0094,cipher_answer_0094,True,True,True,True,True,False
cipher_0095,text_encryption,cipher_answer_0095,cipher_answer_0095,cipher_answer_0095,True,True,True,True,True,False
cipher_0096,text_encryption,cipher_answer_0096,cipher_answer_0096,cipher_answer_0096,True,True,True,True,True,False
cipher_0097,text_encryption,cipher_answer_0097,cipher_answer_0097,cipher_answer_0097,True,True,True,True,True,False
cipher_0098,text_encryption,cipher_answer_0098,cipher_answer_0098,cipher_answer_0098,True,True,True,True,True,False
cipher_0099,text_encryption,cipher_answer_0099,cipher_answer_0099,cipher_answer_0099,True,True,True,True,True,False
cipher_0100,text_encryption,cipher_answer_0100,cipher_answer_0100,cipher_answer_0100,True,True,True,True,True,False
cipher_0101,text_encryption,cipher_answer_0101,cipher_answer_0101,cipher_answer_0101,True,True,True,True,True,False
cipher_0102,text_encryption,cipher_answer_0102,cipher_answer_0102,cipher_answer_0102,True,True,True,True,True,False
cipher_0103,text_encryption,cipher_answer_0103,cipher_answer_0103,cipher_answer_0103,True,True,True,True,True,False
cipher_0104,text_encryption,cipher_answer_0104,cipher_answer_0104,cipher_answer_0104,True,True,True,True,True,False
cipher_0105,text_encryption,cipher_answer_0105,cipher_answer_0105,cipher_answer_0105,True,True,True,True,True,False
cipher_0106,text_encryption,cipher_answer_0106,cipher_answer_0106,cipher_answer_0106,True,True,True,True,True,False
cipher_0107,text_encryption,cipher_answer_0107,cipher_answer_0107,cipher_answer_0107,True,True,True,True,True,False
cipher_0108,text_encryption,cipher_answer_0108,cipher_answer_0108,cipher_answer_0108,True,True,True,True,True,False
cipher_0109,text_encryption,cipher_answer_0109,cipher_answer_0109,cipher_answer_0109,True,True,True,True,True,False
cipher_0110,text_encryption,cipher_answer_0110,cipher_answer_0110,cipher_answer_0110,True,True,True,True,True,False
cipher_0111,text_encryption,cipher_answer_0111,cipher_answer_0111,cipher_answer_0111,True,True,True,True,True,False
cipher_0112,text_encryption,cipher_answer_0112,cipher_answer_0112,cipher_answer_0112,True,True,True,True,True,False
cipher_0113,text_encryption,cipher_answer_0113,cipher_answer_0113,cipher_answer_0113,True,True,True,True,True,False
cipher_0114,text_encryption,cipher_answer_0114,cipher_answer_0114,cipher_answer_0114,True,True,True,True,True,False
cipher_0115,text_encryption,cipher_answer_0115,cipher_answer_0115,cipher_answer_0115,True,True,True,True,True,False
cipher_0116,text_encryption,cipher_answer_0116,cipher_answer_0116,cipher_answer_0116,True,True,True,True,True,False
cipher_0117,text_encryption,cipher_answer_0117,cipher_answer_0117,cipher_answer_0117,True,True,True,True,True,False
cipher_0118,text_encryption,cipher_answer_0118,cipher_answer_0118,cipher_answer_0118,True,True,True,True,True,False
cipher_0119,text_encryption,cipher_answer_0119,cipher_answer_0119,cipher_answer_0119,True,True,True,True,True,False
logic_0000,logic_grid,logic_answer_0000,logic_answer_0000,logic_answer_0000,True,True,True,True,True,False
logic_0001,logic_grid,logic_answer_0001,logic_answer_0001,logic_answer_0001,True,True,True,True,True,False
logic_0002,logic_grid,logic_answer_0002,logic_answer_0002,logic_answer_0002,True,True,True,True,True,False
logic_0003,logic_grid,logic_answer_0003,logic_answer_0003,logic_answer_0003,True,True,True,True,True,False
logic_0004,logic_grid,logic_answer_0004,logic_answer_0004,logic_answer_0004,True,True,True,True,True,False
logic_0005,logic_grid,logic_answer_0005,logic_answer_0005,logic_answer_0005,True,True,True,True,True,False
logic_0006,logic_grid,logic_answer_0006,logic_answer_0006,logic_answer_0006,True,True,True,True,True,False
logic_0007,logic_grid,logic_answer_0007,logic_answer_0007,logic_answer_0007,True,True,True,True,True,False
logic_0008,logic_grid,logic_answer_0008,logic_answer_0008,logic_answer_0008,True,True,True,True,True,False
logic_0009,logic_grid,logic_answer_0009,logic_answer_0009,logic_answer_0009,True,True,True,True,True,False
logic_0010,logic_grid,logic_answer_0010,logic_answer_0010,logic_answer_0010,True,True,True,True,True,False
logic_0011,logic_grid,logic_answer_0011,logic_answer_0011,logic_answer_0011,True,True,True,True,True,False
logic_0012,logic_grid,logic_answer_0012,logic_answer_0012,logic_answer_0012,True,True,True,True,True,False
logic_0013,logic_grid,logic_answer_0013,logic_answer_0013,logic_answer_0013,True,True,True,True,True,False
logic_0014,logic_grid,logic_answer_0014,logic_answer_0014,logic_answer_0014,True,True,True,True,True,False
logic_0015,logic_grid,logic_answer_0015,logic_answer_0015,logic_answer_0015,True,True,True,True,True,False
logic_0016,logic_grid,logic_answer_0016,logic_answer_0016,logic_answer_0016,True,True,True,True,True,False
logic_0017,logic_grid,logic_answer_0017,logic_answer_0017,logic_answer_0017,True,True,True,True,True,False
logic_0018,logic_grid,logic_answer_0018,logic_answer_0018,logic_answer_0018,True,True,True,True,True,False
logic_0019,logic_grid,logic_answer_0019,logic_answer_0019,logic_answer_0019,True,True,True,True,True,False
logic_0020,logic_grid,logic_answer_0020,logic_answer_0020,logic_answer_0020,True,True,True,True,True,False
logic_0021,logic_grid,logic_answer_0021,logic_answer_0021,logic_answer_0021,True,True,True,True,True,False
logic_0022,logic_grid,logic_answer_0022,logic_answer_0022,logic_answer_0022,True,True,True,True,True,False
logic_0023,logic_grid,logic_answer_0023,logic_answer_0023,logic_answer_0023,True,True,True,True,True,False
logic_0024,logic_grid,logic_answer_0024,logic_answer_0024,logic_answer_0024,True,True,True,True,True,False
logic_0025,logic_grid,logic_answer_0025,logic_answer_0025,logic_answer_0025,True,True,True,True,True,False
logic_0026,logic_grid,logic_answer_0026,logic_answer_0026,logic_answer_0026,True,True,True,True,True,False
logic_0027,logic_grid,logic_answer_0027,logic_answer_0027,logic_answer_0027,True,True,True,True,True,False
logic_0028,logic_grid,logic_answer_0028,logic_answer_0028,logic_answer_0028,True,True,True,True,True,False
logic_0029,logic_grid,logic_answer_0029,logic_answer_0029,logic_answer_0029,True,True,True,True,True,False
logic_0030,logic_grid,logic_answer_0030,logic_answer_0030,logic_answer_0030,True,True,True,True,True,False
logic_0031,logic_grid,logic_answer_0031,logic_answer_0031,logic_answer_0031,True,True,True,True,True,False
logic_0032,logic_grid,logic_answer_0032,logic_answer_0032,logic_answer_0032,True,True,True,True,True,False
logic_0033,logic_grid,logic_answer_0033,logic_answer_0033,logic_answer_0033,True,True,True,True,True,False
logic_0034,logic_grid,logic_answer_0034,logic_answer_0034,logic_answer_0034,True,True,True,True,True,False
logic_0035,logic_grid,logic_answer_0035,logic_answer_0035,logic_answer_0035,True,True,True,True,True,False
logic_0036,logic_grid,logic_answer_0036,logic_answer_0036,logic_answer_0036,True,True,True,True,True,False
logic_0037,logic_grid,logic_answer_0037,logic_answer_0037,logic_answer_0037,True,True,True,True,True,False
logic_0038,logic_grid,logic_answer_0038,logic_answer_0038,logic_answer_0038,True,True,True,True,True,False
logic_0039,logic_grid,logic_answer_0039,logic_answer_0039,logic_answer_0039,True,True,True,True,True,False
logic_0040,logic_grid,logic_answer_0040,logic_answer_0040,logic_answer_0040,True,True,True,True,True,False
logic_0041,logic_grid,logic_answer_0041,logic_answer_0041,logic_answer_0041,True,True,True,True,True,False
logic_0042,logic_grid,logic_answer_0042,logic_answer_0042,logic_answer_0042,True,True,True,True,True,False
logic_0043,logic_grid,logic_answer_0043,logic_answer_0043,logic_answer_0043,True,True,True,True,True,False
logic_0044,logic_grid,logic_answer_0044,logic_answer_0044,logic_answer_0044,True,True,True,True,True,False
logic_0045,logic_grid,logic_answer_0045,logic_answer_0045,logic_answer_0045,True,True,True,True,True,False
logic_0046,logic_grid,logic_answer_0046,logic_answer_0046,logic_answer_0046,True,True,True,True,True,False
logic_0047,logic_grid,logic_answer_0047,logic_answer_0047,logic_answer_0047,True,True,True,True,True,False
logic_0048,logic_grid,logic_answer_0048,logic_answer_0048,logic_answer_0048,True,True,True,True,True,False
logic_0049,logic_grid,logic_answer_0049,logic_answer_0049,logic_answer_0049,True,True,True,True,True,False
logic_0050,logic_grid,logic_answer_0050,logic_answer_0050,logic_answer_0050,True,True,True,True,True,False
logic_0051,logic_grid,logic_answer_0051,logic_answer_0051,logic_answer_0051,True,True,True,True,True,False
logic_0052,logic_grid,logic_answer_0052,logic_answer_0052,logic_answer_0052,True,True,True,True,True,False
logic_0053,logic_grid,logic_answer_0053,logic_answer_0053,logic_answer_0053,True,True,True,True,True,False
logic_0054,logic_grid,logic_answer_0054,logic_answer_0054,logic_answer_0054,True,True,True,True,True,False
logic_0055,logic_grid,logic_answer_0055,logic_answer_0055,logic_answer_0055,True,True,True,True,True,False
logic_0056,logic_grid,logic_answer_0056,logic_answer_0056,logic_answer_0056,True,True,True,True,True,False
logic_0057,logic_grid,logic_answer_0057,logic_answer_0057,logic_answer_0057,True,True,True,True,True,False
logic_0058,logic_grid,logic_answer_0058,logic_answer_0058,logic_answer_0058,True,True,True,True,True,False
logic_0059,logic_grid,logic_answer_0059,logic_answer_0059,logic_answer_0059,True,True,True,True,True,False
logic_0060,logic_grid,logic_answer_0060,logic_answer_0060,logic_answer_0060,True,True,True,True,True,False
logic_0061,logic_grid,logic_answer_0061,logic_answer_0061,logic_answer_0061,True,True,True,True,True,False
logic_0062,logic_grid,logic_answer_0062,logic_answer_0062,logic_answer_0062,True,True,True,True,True,False
logic_0063,logic_grid,logic_answer_0063,logic_answer_0063,logic_answer_0063,True,True,True,True,True,False
logic_0064,logic_grid,logic_answer_0064,logic_answer_0064,logic_answer_0064,True,True,True,True,True,False
logic_0065,logic_grid,logic_answer_0065,logic_answer_0065,logic_answer_0065,True,True,True,True,True,False
logic_0066,logic_grid,logic_answer_0066,logic_answer_0066,logic_answer_0066,True,True,True,True,True,False
logic_0067,logic_grid,logic_answer_0067,logic_answer_0067,logic_answer_0067,True,True,True,True,True,False
logic_0068,logic_grid,logic_answer_0068,logic_answer_0068,logic_answer_0068,True,True,True,True,True,False
logic_0069,logic_grid,logic_answer_0069,logic_answer_0069,logic_answer_0069,True,True,True,True,True,False
logic_0070,logic_grid,logic_answer_0070,logic_answer_0070,logic_answer_0070,True,True,True,True,True,False
logic_0071,logic_grid,logic_answer_0071,logic_answer_0071,logic_answer_0071,True,True,True,True,True,False
logic_0072,logic_grid,logic_answer_0072,logic_answer_0072,logic_answer_0072,True,True,True,True,True,False
logic_0073,logic_grid,logic_answer_0073,logic_answer_0073,logic_answer_0073,True,True,True,True,True,False
logic_0074,logic_grid,logic_answer_0074,logic_answer_0074,logic_answer_0074,True,True,True,True,True,False
logic_0075,logic_grid,logic_answer_0075,logic_answer_0075,logic_answer_0075,True,True,True,True,True,False
logic_0076,logic_grid,logic_answer_0076,logic_answer_0076,logic_answer_0076,True,True,True,True,True,False
logic_0077,logic_grid,logic_answer_0077,logic_answer_0077,logic_answer_0077,True,True,True,True,True,False
logic_0078,logic_grid,logic_answer_0078,logic_answer_0078,logic_answer_0078,True,True,True,True,True,False
logic_0079,logic_grid,logic_answer_0079,logic_answer_0079,logic_answer_0079,True,True,True,True,True,False
logic_0080,logic_grid,logic_answer_0080,logic_answer_0080,logic_answer_0080,True,True,True,True,True,False
logic_0081,logic_grid,logic_answer_0081,logic_answer_0081,logic_answer_0081,True,True,True,True,True,False
logic_0082,logic_grid,logic_answer_0082,logic_answer_0082,logic_answer_0082,True,True,True,True,True,False
logic_0083,logic_grid,logic_answer_0083,logic_answer_0083,logic_answer_0083,True,True,True,True,True,False
logic_0084,logic_grid,logic_answer_0084,logic_answer_0084,logic_answer_0084,True,True,True,True,True,False
logic_0085,logic_grid,logic_answer_0085,logic_answer_0085,logic_answer_0085,True,True,True,True,True,False
logic_0086,logic_grid,logic_answer_0086,logic_answer_0086,logic_answer_0086,True,True,True,True,True,False
logic_0087,logic_grid,logic_answer_0087,logic_answer_0087,logic_answer_0087,True,True,True,True,True,False
logic_0088,logic_grid,logic_answer_0088,logic_answer_0088,logic_answer_0088,True,True,True,True,True,False
logic_0089,logic_grid,logic_answer_0089,logic_answer_0089,logic_answer_0089,True,True,True,True,True,False
logic_0090,logic_grid,logic_answer_0090,logic_answer_0090,logic_answer_0090,True,True,True,True,True,False
logic_0091,logic_grid,logic_answer_0091,logic_answer_0091,logic_answer_0091,True,True,True,True,True,False
logic_0092,logic_grid,logic_answer_0092,logic_answer_0092,logic_answer_0092,True,True,True,True,True,False
logic_0093,logic_grid,logic_answer_0093,logic_answer_0093,logic_answer_0093,True,True,True,True,True,False
logic_0094,logic_grid,logic_answer_0094,logic_answer_0094,logic_answer_0094,True,True,True,True,True,False
logic_0095,logic_grid,logic_answer_0095,logic_answer_0095,logic_answer_0095,True,True,True,True,True,False
logic_0096,logic_grid,logic_answer_0096,logic_answer_0096,logic_answer_0096,True,True,True,True,True,False
logic_0097,logic_grid,logic_answer_0097,logic_answer_0097,logic_answer_0097,True,True,True,True,True,False
logic_0098,logic_grid,logic_answer_0098,logic_answer_0098,logic_answer_0098,True,True,True,True,True,False
logic_0099,logic_grid,logic_answer_0099,logic_answer_0099,logic_answer_0099,True,True,True,True,True,False
logic_0100,logic_grid,logic_answer_0100,logic_answer_0100,logic_answer_0100,True,True,True,True,True,False
logic_0101,logic_grid,logic_answer_0101,logic_answer_0101,logic_answer_0101,True,True,True,True,True,False
logic_0102,logic_grid,logic_answer_0102,logic_answer_0102,logic_answer_0102,True,True,True,True,True,False
logic_0103,logic_grid,logic_answer_0103,logic_answer_0103,logic_answer_0103,True,True,True,True,True,False
logic_0104,logic_grid,logic_answer_0104,logic_answer_0104,logic_answer_0104,True,True,True,True,True,False
logic_0105,logic_grid,logic_answer_0105,logic_answer_0105,logic_answer_0105,True,True,True,True,True,False
logic_0106,logic_grid,logic_answer_0106,logic_answer_0106,logic_answer_0106,True,True,True,True,True,False
logic_0107,logic_grid,logic_answer_0107,logic_answer_0107,logic_answer_0107,True,True,True,True,True,False
logic_0108,logic_grid,logic_answer_0108,logic_answer_0108,logic_answer_0108,True,True,True,True,True,False
logic_0109,logic_grid,logic_answer_0109,logic_answer_0109,logic_answer_0109,True,True,True,True,True,False
logic_0110,logic_grid,logic_answer_0110,logic_answer_0110,logic_answer_0110,True,True,True,True,True,False
logic_0111,logic_grid,logic_answer_0111,logic_answer_0111,logic_answer_0111,True,True,True,True,True,False
