id,expected,stride_answer,current_answer,stride_correct,current_correct,status,default_bits,vector
6a635e3e,10001111,10111111,00111111,False,False,ok,0,XOR-NOT36 XOR-NOT47 OR-NOT65 OR-NOT76 OR-NOT07 OR-NOT10 OR-NOT21 OR-NOT32
6a933284,00101101,00111111,00101101,False,True,ok,4,I1 I2 default 1 default 1 default 1 default 1 C1 I5
6abc8047,00101001,10101001,10101001,False,False,ok,0,I7 I0 I1 I2 I3 I4 I5 I6
6adef1ef,11111101,01111101,11111101,False,True,ok,0,AND26 I7 I0 I1 I2 I3 I4 I5
6ae30806,00100101,01111101,00100101,False,True,ok,5,I2 default 1 default 1 default 1 default 1 default 1 I5 I6
6b01e0cf,01000000,01000000,01000000,True,True,ok,0,I6 I7 C0 C0 C0 C0 C0 I0
6b11c05f,00100010,00100010,00100010,True,True,ok,0,AND-NOT63 AND-NOT74 AND-NOT05 AND-NOT16 AND-NOT27 I3 I4 I5
6b63b010,00000110,00000110,00000110,True,True,ok,0,C0 C0 C0 C0 C0 I0 I1 I2
6b730629,11100111,11111111,11100111,False,True,ok,3,I3 I4 default 1 default 1 default 1 I3 I4 I5
6b75f5f0,10111100,10111100,10111100,True,True,ok,0,I2 I3 I4 I5 I6 I7 I0 I1
6b8246a0,00000000,00000000,00000000,True,True,ok,0,C0 C0 C0 C0 C0 AND60 AND71 AND02
6bef21ca,01111101,01111101,01111101,True,True,ok,0,I2 I3 I4 I5 I6 I7 C0 I0
6c01f1a7,11100001,11100100,11100001,False,True,ok,0,I1 I2 I3 I4 I5 C1 AND-NOT17 AND-NOT20
6c41978b,10010111,10010111,00100010,True,False,ok,1,AND14 AND25 AND36 AND47 AND50 default 1 I2 AND23
6c41f684,00001111,00001111,00001111,True,True,ok,0,I6 I7 I0 I1 I2 OR13 OR24 OR35
6c56e99a,00110101,00110111,00110100,False,False,ok,1,XOR-NOT71 XOR-NOT02 XOR-NOT13 XOR-NOT24 XOR-NOT35 XOR-NOT46 default 1 OR-NOT16
6c7299c2,10000111,10000111,10000111,True,True,ok,0,I7 C0 C0 C0 I0 I1 I2 I3
6cb5aff2,01111110,01111110,01111110,True,True,ok,0,XOR37 I7 I0 I1 I2 I3 I4 I5
6cface63,10010000,10010110,10010000,False,True,ok,1,AND-NOT31 AND-NOT42 AND-NOT53 AND-NOT64 OR57 XOR60 default 1 I2
6cfe5536,01000010,01000110,01000010,False,True,ok,2,AND-NOT71 AND-NOT02 AND-NOT13 AND-NOT24 AND-NOT35 default 1 default 1 I6
6d00964a,00000000,00000000,00000000,True,True,ok,0,C0 C0 C0 C0 AND01 AND12 AND23 AND34
6d196fe8,01001011,01001011,01001011,True,True,ok,0,XOR-NOT25 XOR-NOT36 XOR-NOT47 NOT5 NOT6 NOT7 C1 C1
6d24205b,01110001,01110001,01110001,True,True,ok,2,I5 default 1 default 1 I2 I3 I4 I5 I6
6d9ff2a3,00110010,00110010,00110010,True,True,ok,0,C0 C0 I0 I1 I2 I3 I4 I5
6dbd9643,10001011,10001011,10001011,True,True,ok,0,AND-NOT63 AND-NOT74 I0 I1 I2 I3 I4 I5
6deb3d5e,11000011,11010011,11000011,False,True,ok,1,I4 I5 I6 default 1 I1 I2 I3 I4
6e2311e1,10000000,10000100,10000000,False,True,ok,0,I7 C0 C0 C0 AND36 AND47 AND50 AND61
6e56c02c,01001011,01001011,01001011,True,True,ok,0,I3 I4 I5 I6 I7 I0 I1 I2
6e714f65,00000000,00110110,00000000,False,True,ok,4,AND67 AND70 default 1 default 1 AND23 default 1 default 1 C0
6e80733d,01001000,01001000,01001000,True,True,ok,0,I3 I4 I5 I6 I7 I0 I1 I2
6e838251,01101101,01101101,01101101,True,True,ok,0,I1 I2 OR03 OR14 OR25 OR36 OR47 OR50
6eb0d262,00111011,00111011,00111011,True,True,ok,0,I3 I4 I5 I6 I7 I0 OR01 OR12
6ecc51b1,00101101,00100101,00111110,False,False,ok,0,XOR-NOT45 XOR-NOT56 XOR-NOT67 XOR-NOT70 XOR-NOT01 OR-NOT12 OR-NOT23 OR-NOT34
6f7a9048,00101000,01111000,00101000,False,True,ok,3,I4 default 1 default 1 default 1 I3 I4 I5 I6
6f91481e,11000000,11000000,11000000,True,True,ok,0,AND15 AND26 AND37 C0 C0 C0 C0 C0
6fae6379,01100111,01100111,01100111,True,True,ok,0,XOR-NOT26 XOR-NOT37 NOT4 NOT5 NOT6 NOT7 C1 C1
6ffd6934,00001111,00001111,00001111,True,True,ok,0,I6 I7 I0 I1 I2 OR03 OR14 OR25
7064acac,01111100,01111100,01111100,True,True,ok,0,XOR-NOT46 XOR-NOT57 NOT6 NOT7 NOT0 OR-NOT71 OR-NOT02 OR-NOT13
707acef3,00000001,00010001,00010001,False,False,ok,1,AND-NOT43 AND-NOT54 AND-NOT65 default 1 AND-NOT07 I1 I2 I3
709930e0,10011010,10011010,10011010,True,True,ok,0,AND-NOT16 AND-NOT27 I3 I4 I5 I6 I7 I0
70bc42af,10101010,10101010,10101010,True,True,ok,0,OR35 OR46 OR57 OR60 OR71 I2 I3 I4
70df6363,01010000,01011100,00001100,False,False,ok,2,AND24 AND35 AND46 default 1 default 1 OR71 AND23 AND34
70f08eac,01011000,01011000,01011000,True,True,ok,0,I4 I5 XOR60 XOR71 XOR02 XOR13 XOR24 XOR35
70f81613,10111010,10111010,10111010,True,True,ok,0,I5 I6 I7 I0 I1 I2 I3 I4
710cf035,10000011,10000011,10000011,True,True,ok,1,I1 I2 I3 I4 I5 I6 default 1 I1
716998e8,10010000,10010000,10010000,True,True,ok,0,I4 I5 I6 I7 C0 C0 C0 C0
7192535b,00000010,00001010,00001010,False,False,ok,1,AND15 AND26 AND37 AND40 default 1 I6 AND-NOT20 AND-NOT31
7192fc55,01100011,01100110,01101000,False,False,ok,2,XOR-NOT12 XOR-NOT23 XOR-NOT34 XOR-NOT45 XOR-NOT56 default 1 default 1 OR70
719b314e,10010010,10010010,10010010,True,True,ok,0,AND14 AND25 AND36 AND47 AND50 AND61 AND72 AND03
71a661f7,11000001,11100001,11000001,False,True,ok,1,I5 I6 default 1 I1 I2 I3 I4 I5
71b70d29,00101001,01111001,00101001,False,True,ok,4,I3 default 1 default 1 default 1 default 1 I4 I5 I6
71e6cae8,00000000,00000000,00000000,True,True,ok,0,C0 C0 C0 C0 C0 C0 C0 AND03
722b605b,00111101,00111101,00111101,True,True,ok,0,XOR-NOT57 OR-NOT06 OR-NOT17 OR-NOT20 OR-NOT31 OR-NOT42 OR-NOT53 OR-NOT64
7283eb09,10100110,10100110,10100110,True,True,ok,0,I7 I0 I1 I2 OR03 OR14 OR25 OR36
72ae2707,00011001,00011001,00011001,True,True,ok,0,C0 C0 I0 I1 I2 I3 I4 I5
72d263a8,00000001,00000001,00000001,True,True,ok,0,C0 C0 C0 C0 C0 C0 C0 I0
72ffb208,00001000,00001000,00001000,True,True,ok,0,C0 C0 C0 AND40 AND51 AND62 AND73 AND04
733a819b,00111011,00111011,00111011,True,True,ok,0,XOR24 XOR35 XOR46 XOR57 XOR60 XOR71 I2 I3
734cba65,01100110,01100110,01100110,True,True,ok,0,I1 I2 I3 I4 I5 I6 OR70 OR01
73539baa,10010110,10010110,10010110,True,True,ok,0,I4 I5 I6 I7 I0 I1 XOR02 XOR13
736ae137,01001100,01001100,01001100,True,True,ok,0,AND36 AND47 AND50 AND61 AND72 AND03 AND14 AND25
738f4928,10010101,10010101,10010101,True,True,ok,0,AND-NOT23 AND-NOT34 AND-NOT45 AND-NOT56 AND-NOT67 I7 I0 I1
738f7c2d,10110011,10110111,10110011,False,True,ok,1,I2 I3 I4 I5 I6 default 1 I1 I2
739451ab,11011111,11011111,11011111,True,True,ok,0,XOR-NOT35 XOR-NOT46 XOR-NOT57 NOT0 NOT7 C1 C1 C1
73b7b116,00101000,00101000,00101000,True,True,ok,0,I1 I2 I3 I4 I5 I6 I7 I0
73d0b62c,10000111,10000111,10000111,True,True,ok,0,I6 I7 C0 I0 I1 I2 I3 I4
7403ef93,10011101,10011100,10011100,False,False,ok,0,XOR-NOT45 XOR-NOT56 XOR-NOT67 XOR-NOT70 NOT1 NOT2 NOT3 I7
74339109,00000101,00000101,00000101,True,True,ok,0,XOR-NOT24 XOR-NOT35 XOR-NOT46 XOR-NOT57 NOT6 OR-NOT07 OR-NOT10 OR-NOT21
74ada555,10000000,10000000,10000000,True,True,ok,0,AND-NOT67 AND-NOT70 AND-NOT01 C0 C0 AND67 AND70 AND01
74e525f0,01001000,01111000,01001000,False,True,ok,3,C0 default 1 default 1 default 1 I0 I1 I2 I3
751d48a2,00100000,00100000,00100001,True,False,ok,0,I4 I5 I6 I7 C0 C0 C0 AND03
75898981,11100010,11100010,11100010,True,True,ok,0,I4 I5 I6 I7 C0 C0 I0 I1
7596e86d,01111110,01111110,00001110,True,False,ok,3,AND-NOT53 AND-NOT64 default 1 default 1 default 1 I2 I3 I4
75b509ad,01100100,01100100,01100100,True,True,ok,0,XOR26 XOR37 XOR40 XOR51 XOR62 XOR73 I4 I5
75cd12f1,00011110,10011110,00011110,False,True,ok,0,XOR46 I5 I6 I7 I0 I1 I2 I3
75cd54d8,10000100,10000100,10000100,True,True,ok,0,I6 I7 C0 C0 I0 I1 I2 I3
75e869dd,01101111,01101111,01101111,True,True,ok,0,I7 I0 OR01 OR12 OR23 OR34 OR45 OR56
75ecd32c,11100011,11100011,11100011,True,True,ok,0,I6 I7 I0 I1 I2 I3 I4 I5
7669569d,01100010,01100010,01100010,True,True,ok,0,OR47 I5 I6 I7 I0 I1 I2 I3
76fbfa25,10101101,10101101,10101101,True,True,ok,1,I5 I6 default 1 I1 I2 I3 I4 I5
77298199,10011000,10011000,10011000,True,True,ok,0,AND-NOT45 AND-NOT56 AND-NOT67 I7 I0 I1 I2 I3
77602e0f,11001101,11001101,11001010,True,False,ok,0,XOR-NOT45 XOR-NOT56 XOR-NOT67 OR-NOT07 OR-NOT10 OR-NOT21 OR-NOT32 OR-NOT43
77804b32,00010110,00010110,00010110,True,True,ok,0,I7 I0 I1 I2 OR03 OR14 OR25 OR36
77819d4e,10111101,10111101,10111101,True,True,ok,0,OR61 OR72 OR03 OR14 OR25 OR36 OR47 I5
779bb1f3,10000001,10000001,10000001,True,True,ok,0,I6 I7 C0 C0 C0 C0 C0 I0
77e60a3e,00010110,00010110,00010110,True,True,ok,0,XOR-NOT37 NOT4 NOT5 NOT6 OR-NOT07 OR-NOT10 OR-NOT21 OR-NOT32
77f17a8f,00011111,00011111,00011111,True,True,ok,0,XOR-NOT02 NOT3 OR-NOT04 OR-NOT15 OR-NOT26 OR-NOT37 OR-NOT40 OR-NOT51
780bf5c8,00000000,00000000,00000000,True,True,ok,0,C0 C0 C0 C0 C0 C0 C0 AND02
782dfb49,10101010,10101010,10101010,True,True,ok,0,AND71 AND02 AND13 AND24 AND35 AND46 AND57 C0
783a1317,00111110,00111110,00111110,True,True,ok,0,AND61 AND72 I0 I1 I2 I3 I4 I5
78616706,00000111,00000111,00000111,True,True,ok,0,AND67 C0 C0 I0 I1 I2 I3 I4
7877dd7f,11101000,11101000,11101000,True,True,ok,0,OR61 OR72 I3 I4 I5 I6 I7 I0
78989fb5,01100001,01100001,01100001,True,True,ok,0,I4 I5 XOR60 XOR71 XOR02 XOR13 XOR24 XOR35
789b83ce,00001110,01111110,00001110,False,True,ok,4,I3 default 1 default 1 default 1 default 1 I4 I5 I6
78cf1c8f,00000100,00000100,00000100,True,True,ok,0,I5 I6 I7 C0 AND01 AND12 AND23 AND34
78d02fc5,11001001,11001011,11001000,False,False,ok,0,XOR-NOT26 XOR-NOT37 NOT4 NOT5 NOT6 NOT7 OR-NOT70 OR-NOT01
78d9d61d,00001001,00001001,00001001,True,True,ok,0,I7 C0 I0 I1 I2 I3 I4 I5
78db4aa3,11011011,11011011,11011101,True,False,ok,1,XOR-NOT37 XOR-NOT40 XOR-NOT51 C1 default 1 OR-NOT24 OR-NOT35 OR-NOT46
790d2fa8,11011001,11111001,11011001,False,True,ok,4,I3 default 1 default 1 default 1 default 1 I4 I5 I6
790e0153,11101011,11111011,11111011,False,False,ok,1,C1 C1 C1 default 1 OR-NOT10 OR-NOT21 OR-NOT32 OR-NOT43
792a5ccd,10101100,10101110,10101100,False,True,ok,2,I1 I2 I3 I4 I5 default 1 default 1 I2
796c8b63,11111101,11111111,11111101,False,True,ok,3,C1 C1 C1 C1 default 1 default 1 default 1 NOT0
7973c1b7,11000111,11000111,11000110,True,False,ok,0,XOR-NOT26 XOR-NOT37 NOT4 NOT5 NOT6 NOT7 NOT0 OR-NOT01
7987a44b,00010001,00010001,00010001,True,True,ok,0,I3 I4 I5 I6 I7 C0 C0 I0
799c6822,01101110,01101110,01101110,True,True,ok,0,I6 I0 I1 I2 I3 I4 I5 I6
7a3ed1ef,00010110,00011010,00010010,False,False,ok,1,AND-NOT32 AND-NOT43 AND-NOT54 AND-NOT65 default 1 I0 I1 I2
7a4063e6,10010110,10010110,10010110,True,True,ok,0,I7 I0 XOR01 XOR12 XOR23 XOR34 XOR45 XOR56
7a5d00a7,11110011,11110111,11110011,False,True,ok,1,I2 I3 I4 I5 I6 default 1 I1 I2
7a79ac09,11111111,11111111,11111111,True,True,ok,0,I3 OR40 OR51 OR62 OR73 OR04 OR15 OR26
7aa4fdf0,00000001,00000001,00000001,True,True,ok,0,AND-NOT43 AND-NOT54 AND-NOT65 AND-NOT76 AND-NOT07 I1 I2 I3
7aba9046,00011010,00011110,00011010,False,True,ok,2,I1 I2 I3 I4 I5 default 1 default 1 I2
7abab429,00000000,00000000,00000000,True,True,ok,0,C0 C0 C0 C0 C0 C0 C0 AND03
7af6e047,11001110,11001110,11001110,True,True,ok,0,I5 I6 I7 I0 I1 I2 I3 I4
7b107eec,10110101,10110101,10110101,True,True,ok,0,XOR-NOT13 XOR-NOT24 XOR-NOT35 XOR-NOT46 XOR-NOT57 OR-NOT06 OR-NOT17 C1
7b26e296,11011100,11011100,11011100,True,True,ok,0,I1 I2 I3 I4 I5 I6 I7 I0
7b38ff97,00100000,00100100,00100100,False,False,ok,1,AND71 AND02 AND13 AND24 AND35 default 1 AND15 AND26
7b412ac0,11101010,11101010,11101010,True,True,ok,0,I3 I4 I5 I6 I7 C0 I0 I1
7b4ac17a,11010101,11010101,11010100,True,False,ok,0,XOR-NOT24 XOR-NOT35 XOR-NOT46 XOR-NOT57 NOT6 NOT7 NOT0 OR-NOT01
7b6f55dc,10011110,11111110,10011110,False,True,ok,3,I4 default 1 default 1 default 1 I3 I4 I5 I6
7bad754f,11110011,11111111,10000011,False,False,ok,5,XOR-NOT24 default 1 default 1 default 1 default 1 default 1 OR-NOT52 OR-NOT63
7c206ce2,00000000,00000000,00000000,True,True,ok,0,AND57 C0 C0 C0 C0 C0 C0 C0
7c27d6df,00101101,00111101,00000010,False,False,ok,4,XOR-NOT26 I0 default 1 default 1 default 1 default 1 OR-NOT54 OR-NOT65
7c4db527,11100001,11100000,11100000,False,False,ok,0,XOR-NOT67 XOR-NOT70 NOT1 NOT2 NOT3 NOT4 NOT5 OR01
7c538bb0,10110110,10110110,10110110,True,True,ok,0,XOR-NOT72 NOT3 OR-NOT04 OR-NOT15 OR-NOT26 OR-NOT37 OR-NOT40 OR-NOT51
7c6950c4,01000111,01000111,01000001,True,False,ok,2,AND-NOT41 AND-NOT52 AND-NOT63 AND-NOT74 AND-NOT05 default 1 default 1 I3
7c980689,11000011,11000011,11000011,True,True,ok,1,I6 default 1 I1 I2 I3 I4 I5 I6
7c99ca45,10100000,10100100,10100000,False,True,ok,1,AND24 AND35 AND46 AND57 AND60 default 1 AND12 AND23
7cc61ea9,10100101,10100101,10100101,True,True,ok,0,XOR56 XOR67 I7 I0 I1 I2 I3 I4
7dba5d8b,11011111,11111111,10001011,False,False,ok,3,XOR-NOT14 default 1 default 1 default 1 OR-NOT35 OR-NOT46 OR-NOT57 OR-NOT60
7dec2e14,01001100,01001100,01001100,True,True,ok,0,XOR-NOT35 XOR-NOT46 XOR-NOT57 XOR-NOT60 XOR-NOT71 NOT2 NOT3 NOT4
7e246b00,01110011,01110011,01110011,True,True,ok,0,XOR-NOT56 XOR-NOT67 NOT7 NOT0 NOT1 OR-NOT02 OR-NOT13 OR-NOT24
7e527a97,00000110,00000110,00000110,True,True,ok,0,AND36 AND47 C0 C0 C0 I0 I1 I2
7e577681,11101011,11101011,10100010,True,False,ok,2,OR37 default 1 I1 AND-NOT20 default 1 OR-NOT42 OR-NOT53 OR-NOT64
7e5b8c12,10110000,10110000,10110000,True,True,ok,0,I6 I7 I0 I1 I2 I3 I4 I5
7eaa679e,10110101,10110101,10110101,True,True,ok,0,I7 I0 I1 I2 I3 I4 I5 I6
7eaadb01,00100111,00100111,00100111,True,True,ok,0,AND72 NOT3 NOT4 NOT5 NOT6 OR-NOT07 OR-NOT10 OR-NOT21
7ed809c8,11000000,11000000,11000000,True,True,ok,0,I1 I2 I3 I4 I5 I6 I7 I0
7f125280,00001010,00001010,00001010,True,True,ok,0,AND-NOT34 AND-NOT45 AND-NOT56 AND-NOT67 I7 I0 I1 I2
7f2e1469,11111010,11110110,11111011,False,False,ok,3,C1 C1 C1 default 1 NOT5 default 1 default 1 OR-NOT40
7f6baac7,01001000,11111000,10001000,False,False,ok,3,I2 default 1 default 1 default 1 I6 I7 I0 I1
7f73016f,01010110,01010110,01010010,True,False,ok,0,XOR-NOT67 XOR-NOT70 NOT1 NOT2 NOT3 OR-NOT04 OR-NOT15 OR-NOT26
7fae2ece,01011110,01011110,01011110,True,True,ok,0,AND13 AND24 AND35 AND46 AND57 AND60 AND71 C0
7fec1d14,00101010,00101011,00101011,False,False,ok,0,XOR-NOT36 XOR-NOT47 NOT5 NOT6 NOT7 NOT0 OR70 OR01
7ff6d6c3,00000010,00000010,00000010,True,True,ok,0,AND36 AND47 C0 C0 AND70 AND01 AND12 AND23
8076c574,10111110,10111110,10111110,True,True,ok,0,I6 I7 I0 I1 I2 I3 I4 I5
807c4206,10111000,10111000,10111000,True,True,ok,0,OR37 I4 I5 I6 I7 I0 I1 I2
8082a958,00000000,00000000,00000000,True,True,ok,0,C0 C0 C0 C0 C0 C0 C0 AND02
80e2775c,01000000,01011100,01100100,False,False,ok,2,AND72 AND03 AND14 default 1 default 1 OR47 AND35 AND46
81068064,00111001,00111001,00111011,True,False,ok,2,AND23 AND34 default 1 AND15 default 1 AND73 AND04 AND15
812131f1,11111011,11111011,11111011,True,True,ok,1,I3 I4 I5 I6 default 1 I1 I2 I3
81323d52,10110001,10111111,10110001,False,True,ok,4,I1 I2 I3 default 1 default 1 default 1 default 1 I4
813f2402,00000011,00000011,00000011,True,True,ok,0,C0 C0 C0 C0 C0 I0 I1 I2
81522f20,00000010,01110010,00000010,False,True,ok,3,AND-NOT24 default 1 default 1 default 1 I6 I7 I0 I1
815507cd,10110111,10111111,10100111,False,False,ok,2,XOR-NOT13 XOR-NOT24 XOR-NOT35 default 1 default 1 OR-NOT26 OR-NOT37 OR-NOT40
8171f73c,00000001,00000011,00000010,False,False,ok,1,C0 C0 C0 C0 C0 C0 default 1 I0
81a1d399,00110011,00110011,00110011,True,True,ok,0,C0 I0 I1 I2 I3 I4 I5 I6
81e39cf5,01011100,01011100,01011100,True,True,ok,0,I1 I2 I3 I4 XOR50 XOR61 XOR72 XOR03
820c588f,00000000,00000000,00000000,True,True,ok,0,AND34 AND45 AND56 AND67 AND70 C0 C0 C0
8211fd2f,10111111,11111111,11000100,False,False,ok,4,XOR-NOT13 default 1 default 1 default 1 default 1 OR-NOT46 OR-NOT57 OR-NOT60
823be38e,01110100,01110100,01110100,True,True,ok,1,I4 I5 I6 default 1 I1 I2 I3 I4
8243c91e,01000101,01000101,00000001,True,False,ok,0,AND14 AND25 AND36 AND47 C0 AND60 AND71 AND02
826a32cd,00011110,00011110,00011110,True,True,ok,0,I1 I2 I3 I4 XOR50 XOR61 XOR72 XOR03
82acc609,10111010,10111010,10111010,True,True,ok,0,XOR67 I7 I0 I1 I2 I3 I4 I5
82ae858c,11001101,11111101,11100001,False,False,ok,4,XOR-NOT25 XOR-NOT36 default 1 default 1 default 1 default 1 OR-NOT43 OR-NOT54
82d937aa,11111011,11111010,11111010,False,False,ok,0,I7 I0 I1 I2 I3 I4 I5 I6
835aca57,00000000,00000000,00000000,True,True,ok,0,C0 C0 C0 C0 C0 C0 C0 AND04
835c56b6,01110100,01110100,01110100,True,True,ok,0,AND-NOT37 I4 I5 I6 I7 I0 I1 I2
836b85e8,00000000,00000000,00000000,True,True,ok,0,C0 C0 C0 AND72 AND03 AND14 AND25 AND36
837d7158,00110100,00110100,00110100,True,True,ok,0,C0 AND60 AND71 AND02 AND13 AND24 AND35 AND46
839e7350,00111011,00111011,00111011,True,True,ok,0,XOR-NOT25 XOR-NOT36 XOR-NOT47 NOT5 NOT6 NOT7 C1 C1
83a70d48,00000100,00000100,00000000,True,False,ok,1,AND24 AND35 AND46 AND57 AND60 default 1 AND12 AND23
83bea6b2,10111011,10111011,10111011,True,True,ok,0,XOR13 XOR24 XOR35 XOR46 XOR57 XOR60 XOR71 I2
840050ec,10001010,10001010,00001010,True,False,ok,0,AND47 C0 C0 C0 I0 I1 I2 I3
845fee60,01110000,01110000,01110000,True,True,ok,0,I2 I3 I4 I5 I6 I7 C0 I0
846176af,01000000,01000000,01000000,True,True,ok,0,AND46 AND57 C0 C0 C0 C0 C0 C0
847d8897,00000000,00000000,00000000,True,True,ok,0,C0 C0 AND40 AND51 AND62 AND73 AND04 AND15
84b4b07b,10111111,10111111,01001000,True,False,ok,1,AND36 AND47 AND50 AND61 default 1 AND13 AND24 AND35
84e3f9f7,01100001,01101111,01100001,False,True,ok,3,I1 I2 I3 I4 default 1 default 1 default 1 I3
851a22cb,00001010,00001010,00001010,True,True,ok,0,I7 C0 C0 C0 I0 I1 I2 I3
851c53be,10000101,10000101,10000101,True,True,ok,0,I7 C0 C0 C0 C0 I0 I1 I2
855b5480,01111010,01111010,00111010,True,False,ok,0,AND56 AND67 I0 I1 I2 I3 I4 I5
859a3ca8,00111110,00111110,00011011,True,False,ok,1,XOR-NOT45 XOR-NOT56 default 1 OR-NOT17 OR-NOT20 OR-NOT31 OR-NOT42 OR-NOT53
85af23eb,00001111,00001111,00001111,True,True,ok,0,XOR-NOT37 NOT4 NOT5 NOT6 NOT7 C1 C1 C1
8610c227,11010000,11010000,11010000,True,True,ok,0,XOR57 XOR60 XOR71 I2 I3 I4 I5 I6
8631d7b6,00000000,10000000,10000000,False,False,ok,0,AND47 C0 C0 C0 C0 C0 C0 C0
8647cfb4,00101011,00101011,00101011,True,True,ok,0,I3 I4 I5 I6 I7 I0 OR01 OR12
86b727ff,01000000,01000000,01000000,True,True,ok,0,AND35 AND46 AND57 C0 C0 C0 AND01 AND12
86e91f7d,00000001,00000001,00000001,True,True,ok,0,I7 C0 C0 C0 C0 C0 C0 AND60
87007054,10111111,10111111,10111111,True,True,ok,0,XOR-NOT45 XOR-NOT56 XOR-NOT67 NOT7 C1 C1 C1 C1
872c96f1,00010000,00010000,00010000,True,True,ok,0,AND14 AND25 AND36 AND47 C0 C0 C0 C0
872ca2f9,11111010,11111010,11111010,True,True,ok,0,I5 XOR60 XOR71 XOR02 XOR13 XOR24 XOR35 XOR46
873b8ea2,01110010,01110010,01110010,True,True,ok,0,I7 I0 I1 I2 I3 I4 I5 I6
8740ed31,01101000,01101000,00001010,True,False,ok,1,AND37 AND40 AND51 I6 default 1 AND24 AND35 AND46
876806f0,01000101,01000101,01000101,True,True,ok,0,XOR37 XOR40 XOR51 XOR62 XOR73 I4 I5 I6
8785d0c3,00000000,00000000,00000000,True,True,ok,0,AND14 AND25 AND36 AND47 AND50 AND61 AND72 C0
8789bd45,00010010,00010010,00010010,True,True,ok,0,AND-NOT75 AND-NOT06 AND-NOT17 I2 I3 I4 I5 I6
87c4e31b,00010111,00011111,01000011,False,False,ok,2,XOR-NOT37 XOR-NOT40 XOR-NOT51 default 1 default 1 OR-NOT24 OR-NOT35 OR-NOT46
885c8b51,00000001,00000001,00000001,True,True,ok,0,AND-NOT31 AND-NOT42 AND-NOT53 AND-NOT64 AND-NOT75 AND-NOT06 AND-NOT17 I2
888069cb,00000010,00000010,00000010,True,True,ok,0,C0 AND70 AND01 AND12 AND23 AND34 AND45 AND56
88872de7,00000010,00000010,00000010,True,True,ok,0,AND47 C0 C0 C0 I0 I1 I2 I3
88ae9960,00000000,00000000,00000000,True,True,ok,0,AND67 C0 C0 C0 C0 C0 C0 C0
88c482d3,00100001,00100001,00100001,True,True,ok,0,I2 I3 I4 I5 I6 I7 C0 I0
88ca8c4a,00001001,00001001,00001001,True,True,ok,0,AND71 C0 AND03 AND14 AND25 AND36 AND47 AND50
88fff090,01101000,01101000,01101000,True,True,ok,0,AND24 AND35 AND46 AND57 AND60 AND71 AND02 AND13
892d73b5,00010101,00010101,00010101,True,True,ok,0,I5 I6 I7 I0 I1 I2 I3 I4
8982c48b,00100001,00100001,00100001,True,True,ok,0,I5 I6 I7 C0 C0 C0 C0 I0
89906f16,00000011,00000011,00000011,True,True,ok,0,I3 I4 I5 I6 OR70 OR01 OR12 OR23
899b479d,11011100,11011100,11011100,True,True,ok,0,C1 NOT0 NOT1 OR-NOT02 OR-NOT13 OR-NOT24 OR-NOT35 OR-NOT46
89bcfe7c,00000000,00000000,00000000,True,True,ok,0,I7 C0 C0 C0 C0 C0 I0 I1
89dfa4c2,00111010,00111010,00111010,True,True,ok,0,AND-NOT26 AND-NOT37 I4 I5 I6 I7 I0 I1
89ff5526,11011101,11111101,11011101,False,True,ok,3,I4 default 1 default 1 default 1 I3 I4 I5 I6
8a04fbe3,00010001,00010001,00010001,True,True,ok,0,C0 C0 AND50 AND61 AND72 AND03 AND14 AND25
8a057351,01110111,01110111,01110111,True,True,ok,0,XOR-NOT47 NOT5 NOT6 NOT7 NOT0 OR-NOT01 OR-NOT12 OR-NOT23
8a0867ce,01110111,01110111,01110111,True,True,ok,0,C0 I0 I1 I2 I3 I4 I5 I6
8a1a2c31,00001010,00111010,00101010,False,False,ok,2,AND-NOT73 AND-NOT04 C1 default 1 default 1 I4 I5 I6
8a382428,01100110,01100110,01100110,True,True,ok,0,I1 I2 I3 I4 I5 I6 I7 I0
8a45a3d4,11111111,11111110,10011010,False,False,ok,6,OR-NOT30 default 1 default 1 default 1 default 1 default 1 default 1 OR67
8a5742e1,00010000,00010000,00010000,True,True,ok,0,I4 I5 I6 I7 C0 C0 C0 C0
8a89300d,10001001,10001011,10001001,False,True,ok,1,AND-NOT41 AND-NOT52 AND-NOT63 AND-NOT74 AND-NOT05 AND-NOT16 default 1 I3
8abcff0f,11110111,11110111,11110111,True,True,ok,0,I4 I5 I6 I7 I0 OR01 OR12 OR23
8ac1a11a,01111011,01111011,01111011,True,True,ok,0,I7 I0 OR01 OR12 OR23 OR34 OR45 OR56
8ac52d78,00010000,00010000,00010000,True,True,ok,0,AND45 AND56 AND67 AND70 C0 C0 C0 C0
8ad0116e,01000100,01000100,01000100,True,True,ok,0,I5 I6 I7 I0 I1 I2 I3 I4
8b12ff37,10000000,10000000,10000000,True,True,ok,0,I6 I7 C0 C0 C0 C0 C0 I0
8b434583,01001111,01011111,01010101,False,False,ok,3,XOR-NOT12 XOR-NOT23 XOR-NOT34 default 1 default 1 NOT7 default 1 OR-NOT41
8b471ce9,00001111,00101111,00001110,False,False,ok,1,XOR-NOT15 XOR-NOT26 default 1 OR-NOT24 OR-NOT35 OR-NOT46 OR-NOT57 OR-NOT60
8b4c71ba,11001100,11001100,11001100,True,True,ok,0,OR15 OR26 OR37 OR40 OR51 OR62 OR73 OR04
8b85ff03,11111111,11111111,11111111,True,True,ok,0,C1 C1 C1 C1 C1 NOT0 NOT1 OR-NOT02
