id,original_id,split,solver_category,query,answer,prompt_sha256
v381_synth_b0206bb7_04,b0206bb7,train,little_endian,##*!/,#]}/,74bcf4225bc5f5c8379c4864e5316304a47a7e2e79cee8f7c06beb43303a40cf
v381_synth_b0206bb7_05,b0206bb7,train,little_endian,/+},@,1cf201f265f7be6b2c9c39b7a179e1eccc5bf3fe66fd536ce05b540deec11efe
v381_synth_b0206bb7_06,b0206bb7,val,little_endian,]+&,&,ba09f94f1fe7701724b0c5a28462d10c182d69164db801fe5dc56ff2431ef1c4
v381_synth_b0206bb7_07,b0206bb7,train,little_endian,@*#,@,e98952c4ab96c2e12103fb9fa8d4461ccaab6f4397151d9588743992e114cd47
v381_synth_b0206bb7_08,b0206bb7,val,little_endian,/-!),-!/,fd2821704fc5ff6c0405129349748c91780c2f0903d1cc1e5682dec493fbd341
v381_synth_b0206bb7_09,b0206bb7,val,little_endian,&*],],897c3a98df630adc922562cca9b3f673518b265fbcd12c032abc7f38ef15e95f
v381_synth_b0206bb7_10,b0206bb7,train,little_endian,@-/,-},61ad331b0339f7b2d14608f4366a567e90e9b5ce99f3d07f2f61ae5446dada8d
v381_synth_b0206bb7_11,b0206bb7,train,little_endian,#-#,],b6f09ed4dcfd2c1a4488f5e0ced22bc07d0f25332878a398708c0cb14f600cbb
v381_synth_b4b73143_00,b4b73143,train,little_endian,:!*{,[>,864829b08eccba1ae71a27b1ca0d5b9b144eb7b979f2833e97591c577b6baf90
v381_synth_b4b73143_01,b4b73143,val,little_endian,?%{,\>,0a2d53f0bf624305345df830e3b2a00e315aeef36f008dd8d3c5534c958833d5
v381_synth_b4b73143_02,b4b73143,train,little_endian,/*!,?,bd0d3f8bbcef820a22b7721daa7e6b795ad6f49255a596d3a9caf8bdb31f02a3
v381_synth_b4b73143_03,b4b73143,train,little_endian,!%!,\,7201466bb11037b54ff9ab9315866d6af0766d71fa45bfd995be481906e22a21
v381_synth_b4b73143_04,b4b73143,train,little_endian,/*#,\,60f7680540ad08bdee25defd03b8f9a3f59465a7362a96d9913cac0365ac3cae
v381_synth_b4b73143_05,b4b73143,train,little_endian,?*!,[,02052dee3c9099a89f2e831bc42d72d73c4044db9884da85a9811771a80c9d86
v381_synth_b4b73143_06,b4b73143,val,little_endian,?*/,{,64e2d2961af2d3f4765107a634dfcc9d531174b6e4489ec0daab96cf58383091
v381_synth_b4b73143_07,b4b73143,train,little_endian,:%!,#!,dbcbf3bae94b33293c4236d64b008c0c3c8a2e63bc28d152b618d3e3d5eb1a04
v381_synth_b4b73143_08,b4b73143,train,little_endian,>*:,:,2d6145f11fdd564c9a82731c2ce947902aef13fdb4d4b58a01b54b8ebaf4e71e
v381_synth_b4b73143_09,b4b73143,train,little_endian,#*>,#,70b5aed6de441703a18a6b5eaf76df4b7514518c7a8e9cfc7261f0a38ce3b2be
v381_synth_b4b73143_10,b4b73143,val,little_endian,[#*[,[{,0a2389dc9a55d642393c8baa4dc9d1fd145f1604b973ae3b276c2bb2dbb997b5
v381_synth_b4b73143_11,b4b73143,train,little_endian,/%#,/,7988fe58972f329f6d399955ac63bc424d9870a3efbe1190f323e56b367c310c
v381_synth_b9f1d959_00,b9f1d959,train,little_endian,{[+\,{`,3a5e8715a08716cb4bdd1936ebd2a9c995c4a1e81f8928ec8c0c19f02ba74590
v381_synth_b9f1d959_01,b9f1d959,train,little_endian,$\-{,:>,076d104d6fc197a95db103ba8ee0c1e04123fa07af617571a6b1e573c39d1630
v381_synth_b9f1d959_02,b9f1d959,train,little_endian,\-&,\,49b732dab6e3010ceab84e4bb1e59a724769534e652958272481ceb9ecbafbe8
v381_synth_b9f1d959_03,b9f1d959,train,little_endian,"""-`",:,ada97bb232948edc2fada32b516a052e088d19fb489f255233dbe08ba4b1960f
v381_synth_b9f1d959_04,b9f1d959,train,little_endian,$->,`,cb6e5a0777b9b9fff3f7bf0a04e0f3f36450f06d7f9b144f0c3dc1f5481d4108
v381_synth_b9f1d959_05,b9f1d959,train,little_endian,:\+`,:(,891a6ff401a5eef1ec9040183a562663c76ace3f98ebc8d841909f5b481fb5fd
v381_synth_b9f1d959_06,b9f1d959,val,little_endian,>-$,-`,2eb5d1b4b137e454c6ca3532a489ec80ec3d6876d1745149c746e1d0425f660f
v381_synth_b9f1d959_07,b9f1d959,train,little_endian,"""-(>",->(,9d8d7e2cc1fb887103e7930621c06ce44b1a275c0b58154282c39e8530183163
v381_synth_b9f1d959_08,b9f1d959,train,little_endian,`[-:,\(,cafd9b5119924947068be478958d6ca0aa4144d6b8f2cabf7a7be674cf4d0247
v381_synth_b9f1d959_09,b9f1d959,train,little_endian,"`+""",[\,69f655c136a4f1327e4758b9ea8609cc5fbde59740a76b52ae6891924d527540
v381_synth_b9f1d959_10,b9f1d959,train,little_endian,`-$,->,87ec9a82ee207b93ad9433fba275d7986671b971c220cbcf1bf7f01e86238399
v381_synth_b9f1d959_11,b9f1d959,train,little_endian,"[-{""",-{{,4f4a166af52aed360da57b0bca663ed766408b4feee2c74a58cb477f05ad5374
v381_synth_c24074a8_00,c24074a8,val,arithmetic,}>},<,d96068ea22e8e6094a29f8c115e2b0416008c843cb4c8a44cf024a2ea5c019e4
v381_synth_c24074a8_01,c24074a8,train,arithmetic,(#/,),2f21bcc989512de107c6f0d4c53836b8ea7ad5ef96d382b249002ce9ef3ab75b
v381_synth_c24074a8_02,c24074a8,train,arithmetic,/<`],/],48f3ae74e002a954746f46c9d1d6f36b787a67ab26038505664d6b3720aa6f93
v381_synth_c24074a8_03,c24074a8,train,arithmetic,&`},(,792e5b4961efd08b43b2354905b84051e10b00ba83b91a4a55f97b05e4d99636
v381_synth_c24074a8_04,c24074a8,train,arithmetic,<#%,-%,99694335910cd80508a1323f2323da42c07fc8896c8b332fd1b0deaeef6728df
v381_synth_c24074a8_05,c24074a8,val,arithmetic,}#|,-],fb0cfa810aeac687ca12ef4400f4abbfaaa9287a0027dfa3744932f369a9ae9f
v381_synth_c24074a8_06,c24074a8,val,arithmetic,?&`?,)/,a9ae6528c7fb0f1e6f7089815eef0ecbb1e1f4b23c7fcc2444df77f65b115426
v381_synth_c24074a8_07,c24074a8,train,arithmetic,}`<,},71e00b17d6e047fc0159d1f7496923a23ba6969c24b1dd2a482180e6d29a8195
v381_synth_c24074a8_08,c24074a8,val,arithmetic,%`],}/,11a48f05f5c26b197ba7b8c58e9d357fd38f759034fe17378aebd3ef28f9918d
v381_synth_c24074a8_09,c24074a8,train,arithmetic,)`(,}|,8d952c96c115c2a6983e2a731584432cbc2c7e7e2d681c64d49aa0068d243318
v381_synth_c24074a8_10,c24074a8,train,arithmetic,&`),}],9b983938d7f672fd0282231ca2be99691dc7176b76caf2c0bb7c05bda2c802c9
v381_synth_c24074a8_11,c24074a8,train,arithmetic,?>/,%,4067d8abb171b901d0d3fd08e1040baf063e8152ab8ac064ff8f6085d37a9b98
v381_synth_c43b5a13_00,c43b5a13,train,arithmetic,:-$,<,c4143112c9168f77ebe7f6f3ffc1a44d2d26b6f809da25965f7872dbea5fd9f8
v381_synth_c43b5a13_01,c43b5a13,train,arithmetic,|-<,/,0ccdc1b005f972094e0114a85b5d0805c4a2a667d8e986f864e0b95808fc4d82
v381_synth_c43b5a13_02,c43b5a13,train,arithmetic,$+:,),1355e8159598c813e28212396d86563bff2319fd6907a9d159b25705217e099c
v381_synth_c43b5a13_03,c43b5a13,val,arithmetic,{-/,$,d80e6f95e92d21c1f3bad5f0a67729270e0da97783fc07a85e61da18aa22587b
v381_synth_c43b5a13_04,c43b5a13,train,arithmetic,{-&,/,86d110abb101218c56d8394cd64b8496d03ab74d2c2fcc57128a86450b99d519
v381_synth_c43b5a13_05,c43b5a13,train,arithmetic,/&-(,/&,c41e844e5b9db47f1a82ce05ec9f35a493f12dc05883ccb49acf3d77645f62b8
v381_synth_c43b5a13_06,c43b5a13,val,arithmetic,$+&,:{,a3354a82cd105aee1e67999481bdba58a021fc9dd73e38734f4e49997680d020
v381_synth_c43b5a13_07,c43b5a13,train,arithmetic,:+$,),2f6bd6fb4340af29598d46fb1b10d48cd0a592a42fdac2624a3612bf292392f5
v381_synth_c43b5a13_08,c43b5a13,train,arithmetic,)-)|,)$,270849dfb8e3b7f4bc0a185f5eb66ec926d881fd3f51c83995b445b7960b6a60
v381_synth_c43b5a13_09,c43b5a13,train,arithmetic,<+/,|,64b1f77ce45c0b1a2148ddcbae2311e6f1a73f9536b465443623588dab49194f
v381_synth_c43b5a13_10,c43b5a13,train,arithmetic,/-&,{,7433ca97cc1a064e910f0bf870d769dfe066401943ec72665a169e66d218fe86
v381_synth_c43b5a13_11,c43b5a13,train,arithmetic,(+&:,&:,d018eff8a92b95dfe38acc6f3cd974be5b336406c45f9768ff8a72e820661384
v381_synth_c7aae192_00,c7aae192,train,arithmetic,"}-""",},a96a5f7af3a56a1bce858741a774fed75520b6e770298cbb944c63a91411c759
v381_synth_c7aae192_01,c7aae192,train,arithmetic,"(""+`",((,bc0aab590a36e17c335f7f100b82b670fd4919e3cb54dd717d749532db5f1f99
v381_synth_c7aae192_02,c7aae192,train,arithmetic,"{*""","""",000e2b5e890aa5db2415afc550d1581add6c0b45093ec489dd8bb545dc0c9498
v381_synth_c7aae192_03,c7aae192,train,arithmetic,}+(,#,c6f6eb0dacd8e3372d0cdb0f302f66d5d489b91b64a4260dba6ebc1a69508488
v381_synth_c7aae192_04,c7aae192,train,arithmetic,}+>,(,3cd81696bfa306db8aaaea1918f9d4a3b39aabd154daac49cb744564f926120d
v381_synth_c7aae192_05,c7aae192,train,arithmetic,{*{,{,019429b48205d0998f3011875ee543c25bec4fb47d19f866c440776bdf6dadd5
v381_synth_c7aae192_06,c7aae192,val,arithmetic,{-},{,5ec5cd9c3d3b631d32fa4b48b86d819a85e5c01b8ea304db8b8a0790869d3d44
v381_synth_c7aae192_07,c7aae192,train,arithmetic,{*`,`,90f28f3da2685b88af1293c65711dfe4e2f7c541e250ea3046222df2a71c3a43
v381_synth_c7aae192_08,c7aae192,train,arithmetic,"""*>",}(,feb88c0f11cf0292731857225723a620197805a1231c2608ac0632146c852fcf
v381_synth_c7aae192_09,c7aae192,train,arithmetic,##-},#>,37e7abe1da3432e345f434e5c640b9ab54f02455459e01f6aede50be325d3cac
v381_synth_c7aae192_10,c7aae192,train,arithmetic,"""-{",\,9c7996edaef9f60d1e50ad4b345327ae5f5dd9bbd6fbca9f5746606b5abe78d7
v381_synth_c7aae192_11,c7aae192,train,arithmetic,>+\,#,36d9ebe63c868857e681bf8709a7f7125ef6aadbce0594a34d663100e415aba9
v381_synth_ca5db1c0_00,ca5db1c0,train,little_endian,?-@%,@%,01d1e40212eaf55535e77c08a4e10d8f42835c9ebe983600e0049bf386489e4d
v381_synth_ca5db1c0_01,ca5db1c0,train,little_endian,"^*""",|),54baf4ea1f11d46237f876d457f317bf6d4927b89df2e060835bdbb4a96eab80
v381_synth_ca5db1c0_02,ca5db1c0,val,little_endian,)`-`,)?,7de305f0bdde37c4927b4d5b87f066b5a845aed705a4120d6efdcb18f824046d
v381_synth_ca5db1c0_03,ca5db1c0,train,little_endian,^*|,")""",00a635ae61f335adde7d08819f88a278bfd2c40224bd2e0204559880bb2e58c9
v381_synth_ca5db1c0_04,ca5db1c0,val,little_endian,")*""",^,788a6012395ce15a7c7180ec2a5d84745b4b8cdc10af11f1bdf77143c6b54e09
v381_synth_ca5db1c0_05,ca5db1c0,train,little_endian,%-%,?,a5589b3b86f85def65f7d4a432ff6eafb3338e653e1c20b3f8d77b3b623d1957
v381_synth_ca5db1c0_06,ca5db1c0,train,little_endian,(*),@?,45982e2f09aa0332871f5608f5671a0cf94225b4bbd9273bab7d970c10ba4722
v381_synth_ca5db1c0_07,ca5db1c0,train,little_endian,?*`,?,c1d10ede70d864df67c006f925245625c466e61d9f3ecc49db26a509e77dcb53
v381_synth_ca5db1c0_08,ca5db1c0,train,little_endian,@*%,%,c1b34e2554767c7d4e104ec4748ee32ad3041696bbc2c604a28ddb25961db770
v381_synth_ca5db1c0_09,ca5db1c0,train,little_endian,@*`%,`%,7d2c6b5dcc6eb60f205b140a8e303d1730e11380a093ada00c1502a7461c9eab
v381_synth_ca5db1c0_10,ca5db1c0,train,little_endian,(-|,),e0d0881fe60eb2f90b17f2974775ac1f84351fefc1888c0bb6592b07d845ba66
v381_synth_ca5db1c0_11,ca5db1c0,train,little_endian,)(*',@'(,153c9f68aea66203d815956c2aea03cebef6b269da7f5d9c03ff6731a5902a0e
v381_synth_cdec898a_00,cdec898a,train,little_endian,]-%,>,c3223e1b5e4029850933707e6c1740d6d69ea689238aee4ca61c665285f98f41
v381_synth_cdec898a_01,cdec898a,train,little_endian,`+]],}/,c4610e41d29c090ad1adb5fede7fa54ead945ca86766698c856720d6d1bfcc1b
v381_synth_cdec898a_02,cdec898a,train,little_endian,>-],-%,9d1534b2a1f6700d0c7a2a9ef70264fd7b8e329eca9de082d6a05aa6d71f7657
v381_synth_cdec898a_03,cdec898a,train,little_endian,>-}/,-]),a73ce37a006cb04123c7c33d0ec56a2b4c39c61d92a970166c2f1bb30f3353f4
v381_synth_cdec898a_04,cdec898a,val,little_endian,}+<`,)%,4b429588daf2df6c0dbf9066ce53e36fbea17075b575a2b4e2893b657263b718
v381_synth_cdec898a_05,cdec898a,train,little_endian,>-},-`,b23488f1603614f654496c3cbcf5ac29dd10c1f215a249dcbdc20c1212151526
v381_synth_cdec898a_06,cdec898a,val,little_endian,?->,/,e90337fcb03a53b9514330b6e546f004571342e863ad98830195b82a14148c46
v381_synth_cdec898a_07,cdec898a,train,little_endian,//-?,<,0f7a16b77b1f05d82871b17086a0498251cfb0070779763a7e73dcf892a6aff1
v381_synth_cdec898a_08,cdec898a,train,little_endian,>]+?,?),3c86e66d4449eb2efd38faa08611c427586856f3857de991e47f80b209a96b10
v381_synth_cdec898a_09,cdec898a,train,little_endian,`%+%,`<,556e9efb35c15fa78ab33b3540263df0f9cc0efecb3d459418dcf640fbc4dacf
v381_synth_cdec898a_10,cdec898a,val,little_endian,>-),/,d04e1fac4c43943fb3c5c64a44c1d7decd4b495762379e19027780ee9bd115ff
v381_synth_cdec898a_11,cdec898a,train,little_endian,/+)%,)`,55f9d9ba4fecbd59c9c449f19b703696780f1441e34e50017292e5c6fc02fb61
v381_synth_cf4c04c0_00,cf4c04c0,train,little_endian,(*/,/,2754af2dce14e7fea752e7f33916b84d3ee16d7f3d3548a510f0c0304ee0b5ce
v381_synth_cf4c04c0_01,cf4c04c0,train,little_endian,|/-[,:$,12e5c384be3aee8af6b825f08f897575b8c363ed2e9cd2dfaadb780e87ce7a12
v381_synth_cf4c04c0_02,cf4c04c0,train,little_endian,(-',@,ef8dcd14a3aa98942f96d3ed37d3302fdc6c7832f94717d19d54407a866da124
v381_synth_cf4c04c0_03,cf4c04c0,train,little_endian,|-[,(,7887702f506a7849961ddb64cf06f8b168fb96b24cb867f50491261718157dd9
v381_synth_cf4c04c0_04,cf4c04c0,train,little_endian,[-',-[,923bd1d050a81a30a9d5ff318f03dbcf304f0acf1555b5d82dca86e8d2485371
v381_synth_cf4c04c0_05,cf4c04c0,train,little_endian,:@-|,(',af4c2d449ac9c41e8e405628c291755752427e4955a85e52b9efaeb66ee6d69f
v381_synth_cf4c04c0_06,cf4c04c0,train,little_endian,|@-$$,-@|,6f3a9a5f6080d100722703288bd28d2f954f9fbeecabc390c641f49327cdeba0
v381_synth_cf4c04c0_07,cf4c04c0,train,little_endian,#*|,[@,cb0d9658343ec890db125cff6b04bfb5250cf183cee756150789e0fafee3ea5b
v381_synth_cf4c04c0_08,cf4c04c0,train,little_endian,/*{,/,954a6f9a4965870511090d2fc48ad9b1eeb8bb2006f675652fec9ab123dd0553
v381_synth_cf4c04c0_09,cf4c04c0,val,little_endian,@-',-#,c813513d5ec245c0334d3eb059f686d004a9315da173a12d06780b1baeb755c2
v381_synth_cf4c04c0_10,cf4c04c0,val,little_endian,[*(|,@@',53bf68f4398f16f1a8831436bf3503c0dbcde965660c5349bc7c06a99e14bc36
v381_synth_cf4c04c0_11,cf4c04c0,train,little_endian,$*(|,'(:,b119e1ebaac7f0e0f52d6e2abcde926f9f5f2cea350af86a8d90f113ce84f17c
v381_synth_d0e1010b_00,d0e1010b,train,arithmetic,&+%,#,b5e65e9c17cd9171a07347e574cd6d7ad59cb43141b25488259d995b572667ec
v381_synth_d0e1010b_01,d0e1010b,train,arithmetic,|*^,$,ab58cdbc743185a9b03674a1f0288ba259fc17471207baf04874f351ca57cd2f
v381_synth_d0e1010b_02,d0e1010b,train,arithmetic,^+^,&,f05dc41b80ad12605261882553f0365dd2decdc8faf65cb1d75da962a1116b69
v381_synth_d0e1010b_03,d0e1010b,train,arithmetic,#*#,$%,331fbfa82c5cffc6789dd30f391f0d43d2f8eb140b4f0cf1ae31ede738990ff0
v381_synth_d0e1010b_04,d0e1010b,train,arithmetic,'*#,>|,bb46bd08bc8de8736fd1f6ec877ec6e393adf8fe2ad366707ae781c767db9373
v381_synth_d0e1010b_05,d0e1010b,train,arithmetic,'+%,!|,f176401236683a1cd24904e394cce7f90948ac3e3e724d3ba6745239e6a299d6
v381_synth_d0e1010b_06,d0e1010b,train,arithmetic,|+$%,$&,7b8abc78955d3a35e87cd00c909c845255a9851d433aecd5195bb2d96856d36c
v381_synth_d0e1010b_07,d0e1010b,train,arithmetic,!+|,|,a47f13465d1d4f79ccf8dfea258f93494284e1b2f0f180dc7fb6219ea3f2043e
v381_synth_d0e1010b_08,d0e1010b,train,arithmetic,>+%,!},0fed57b48ccb32eda1c55529899839f48cf722e33ab59a3b93462e397031a5b7
v381_synth_d0e1010b_09,d0e1010b,train,arithmetic,'+>,!&,a6de687d7b73a1b4c556e544194af9e2fa7b30c59d9b2ddd1f08cb49ea8f8597
v381_synth_d0e1010b_10,d0e1010b,train,arithmetic,'+>>,#&,a51160f9042783b65adf77df66b201c8a90b1abf628bc02504f91d63865ad475
v381_synth_d0e1010b_11,d0e1010b,train,arithmetic,!*',',b8fa9d7271472152e2f5a3647056b665296ba68bb45285957e9c3760122a1bee
v381_synth_d129b085_00,d129b085,train,little_endian,!+>,@,36202586fe993dac262cc2c04a6164e3f00422d3d9e36e886835002b8657f388
v381_synth_d129b085_01,d129b085,train,little_endian,@+<,$@,6d8dcc302f0b220522e7f61df8f821ed76251d6300155641745445bcb94a2c14
v381_synth_d129b085_02,d129b085,train,little_endian,\*>,],00e33b03d4c36549204a3deec1e639716c655d7ea4dd5383a120dede7c6e5339
v381_synth_d129b085_03,d129b085,train,little_endian,\+#,`,f4e56770bae38e19c0e72c72775884ed0243b0a19d366bd83aac5ab028d298b4
v381_synth_d129b085_04,d129b085,train,little_endian,@*`,\>,309f9dddc26e913b6983381818ac6eb3109ae8e61fa0af08bb621073a8e1b956
v381_synth_d129b085_05,d129b085,train,little_endian,]+#,"""",2a6aaf03e1cbe908a01644129df2debd73d1d55977784f53feede74114c1f591
v381_synth_d129b085_06,d129b085,train,little_endian,>+#,\,8ec0a04c1a3167c9a532d977d26fb6bd125a5904199ed88029613e4142a9e413
v381_synth_d129b085_07,d129b085,train,little_endian,<!*>`,>>@#,a7bee0cc95c7fb2f839425d3f897f339459f6b73ca0a3743ec30aaf4d05e986f
v381_synth_d129b085_08,d129b085,train,little_endian,@*<,""">",789f7225b468b60a132c95fc305f737f8cd90bfcd4ccb26755385b14c8380ac7
v381_synth_d129b085_09,d129b085,train,little_endian,\*`,$>,02602290b562008bf894c906d5dcee5ec795f2cead1012a20a72c390e559dc30
v381_synth_d129b085_10,d129b085,train,little_endian,!*>,$#,00056a60c878c4615df905bfa70a763c57308c4b6da3483ad9e05d6905bfeca8
v381_synth_d129b085_11,d129b085,train,little_endian,$*\>,\>,1435f389e23850fe490f7167e2f813722daa5c19165924f0e4d5fbb7553b02be
v381_synth_d29e19a4_00,d29e19a4,train,arithmetic,|$&,#>,6d4ad4dbadac26416e93cfb17374726a66f766f8d3ed15f5be49ef0e360ddbd4
v381_synth_d29e19a4_01,d29e19a4,train,arithmetic,&&$|,'>,9fc519602b15d5b3e3ace680864c450a358f089b798582866a1f85a9e8bce849
v381_synth_d29e19a4_02,d29e19a4,train,arithmetic,:$},?,a3a02db60915e7bffe2587c7ad7ffb7d7f748c7ff4ca5a4ed73ac2c8aa24f24e
v381_synth_d29e19a4_03,d29e19a4,train,arithmetic,|+\,}|,d67fd1e6db5dcd61327357c24072b6cc65de0d17dedf9a6404a6225a6f7ba8ec
v381_synth_d29e19a4_04,d29e19a4,val,arithmetic,|+\#,}||,2bc8589c2ae421601d972010061e025f8dbf42e3738755738b02aa500ce3d66b
v381_synth_d29e19a4_05,d29e19a4,train,arithmetic,#+?,?,44aaf3623a6efe0743dcdd10fe833542ecb3d41b65627cf607dd99bcaaffa03b
v381_synth_d29e19a4_06,d29e19a4,train,arithmetic,&+|,:^,4d21afa4dfaad0e5669f65d929d288a09d18903589ff136912463f73b6690812
v381_synth_d29e19a4_07,d29e19a4,train,arithmetic,|'$},&>,bcf108a5a0c22f3553bf57f172f4ec8bdecba5735961901527aa6653ec8315af
v381_synth_d29e19a4_08,d29e19a4,train,arithmetic,&$\,#&,df34fca590b69a6501c8dceeac0194478f62847af99fdffa55dbb6a0ab06b05f
v381_synth_d29e19a4_09,d29e19a4,train,arithmetic,?+#,?,15c6ae6a3ccdb8d04b303d14dce047b0580120255d597e15552e183365f285da
v381_synth_d29e19a4_10,d29e19a4,train,arithmetic,'$&,#},0543c932fc01a2c0ecf83568991168eb05ede253facfb371e0f5d1d283a31fb8
v381_synth_d29e19a4_11,d29e19a4,train,arithmetic,\$},#},fb0b13a6a753d19606ccf1c1f76235a00d4ebdc77e3af39ef1b1f0c718985664
v381_synth_d5a03a2e_00,d5a03a2e,val,arithmetic,/`@,@,d48bd23edffa61ba31f505e4e119b0c14b80069ad812979b68866cfb8d24705d
v381_synth_d5a03a2e_01,d5a03a2e,val,arithmetic,"&%`""%",?&!,ff6b6bd554f258fdb746e70ff568511d24df2299e3cf84cbd9de520f27a7ebae
v381_synth_d5a03a2e_02,d5a03a2e,val,arithmetic,"""`{",??,1cdaa030167e2b17de30694eee383b513d9f0a035bf41be6af52c88d44e67761
v381_synth_d5a03a2e_03,d5a03a2e,train,arithmetic,{`{,!,a250b7569cbc7512d6b1413d6f6d11bc8077a3c24b8a8fc948181a2769ddd272
v381_synth_d5a03a2e_04,d5a03a2e,train,arithmetic,&)>,>,d61dcd3acbc240b26588357258d9777e514d76b4009395d906d8a0a8b0f74192
v381_synth_d5a03a2e_05,d5a03a2e,train,arithmetic,"^>`""",&{,b1d33ea263dd3dbf90694c9564a9513374003ce228826dd68fe510940ed60fa0
v381_synth_d5a03a2e_06,d5a03a2e,train,arithmetic,{){,/,a0be2d9c6ff0a3ac2d0f6dceee48ea9eaa8e12ffea26176541f424a9aeddf85d
v381_synth_d5a03a2e_07,d5a03a2e,train,arithmetic,&)?,^,ebc991e9ddc68d763e6797b2e2f5e1ae1d48fb82fbf76df6ce25d5a5a05c6c2b
v381_synth_d5a03a2e_08,d5a03a2e,train,arithmetic,?)?!,?>,26c0a5c7b3cbf4419c11b669a02eb5cca4eba8a0cb704ed3fffe5544cd600356
v381_synth_d5a03a2e_09,d5a03a2e,train,arithmetic,^)@?,%&,eaba6e59fd2d82a5e1be77e6c6cf05e89a8413205952d6d6970e75c1d402c57f
v381_synth_d5a03a2e_10,d5a03a2e,train,arithmetic,!)?,>,7a29e90e2a619bd5c0174c8d93223f0cad98062f298a4771c64c75e01d3520df
v381_synth_d5a03a2e_11,d5a03a2e,train,arithmetic,@?`?,@{,0408538b5f2958c9962fa7fd88d5790c2ff5d936bd12f54b0b900913c29914a1
v381_synth_d911e8e1_00,d911e8e1,val,arithmetic,>)\,\,0d0de2ab4262c543d70916d0456eaa5d226fe9702f03df85739e189734a22640
v381_synth_d911e8e1_01,d911e8e1,train,arithmetic,')}\,}<,64b6622809ea74f73b2e7e9d2f423f8c7f0175a2f3eb8bfc1103d239c7f870b6
v381_synth_d911e8e1_02,d911e8e1,train,arithmetic,&(&,<#,4653d0c5637cc7600cfc79a348c01e92022fd7954605cd88deaa757480c08f75
v381_synth_d911e8e1_03,d911e8e1,val,arithmetic,#)':,'\,97b43213b807cbf3762d53e992883e991feef73ffe0cee3d8e88ddc33a387dbf
v381_synth_d911e8e1_04,d911e8e1,train,arithmetic,@(##,<&,58f1f0da1be2f1950da3d2444a497c8ab2555fe6342f4ddc0013db23fd40ba75
v381_synth_d911e8e1_05,d911e8e1,val,arithmetic,<$>,<,b26b15da98435f1b05441ff9cb4f84d922fd3107283b18f0c8eabf04f8d57fc1
v381_synth_d911e8e1_06,d911e8e1,train,arithmetic,&)#,::,4c185a3425f9ee10dbce930e37dbc2488eb6ca0c3b08b6e7490aa27a37ffe78e
v381_synth_d911e8e1_07,d911e8e1,train,arithmetic,:(\,@,c880821468a53c1ebc59fcc0bbff68ad57c1e6647fccfad9f7edb497e065a908
v381_synth_d911e8e1_08,d911e8e1,train,arithmetic,:<(#,"\""",fb440ae4003bd7838b0ba3ce89859e899687628c1863d2c2d7a0f6b3e9d06e6e
v381_synth_d911e8e1_09,d911e8e1,train,arithmetic,>(<,:,ddfca8785798603e4f1a07a55e8bc8e4b6f77239f7a5abacce094fe04efaaa09
v381_synth_d911e8e1_10,d911e8e1,val,arithmetic,"<$""",:,06eda2499ef86f342b31ca39dd5d78abbb4e91581552b42159a6f502af475dc9
v381_synth_d911e8e1_11,d911e8e1,train,arithmetic,}(#,:\,4044df345679ca16b32bc8f77565161ee70418535322566e216c0de3228064af
v381_synth_d98d85c0_00,d98d85c0,train,arithmetic,&-@,@,336ef1acc7d80c481bdab5ccd8a21995438f1b8b8930dfac1dc536d58e61118f
v381_synth_d98d85c0_01,d98d85c0,train,arithmetic,'+#,?,2b547ab5cf703f1d4665d5582546c5ff0969d2e1656cbfd3281441c789e62b73
v381_synth_d98d85c0_02,d98d85c0,val,arithmetic,|+&,&,7cfb3aac3cf33e105061b638f15ea89c422ed3657e9917475abdec6e7f2740dc
v381_synth_d98d85c0_03,d98d85c0,val,arithmetic,|+#,#,824b96fa795dc53c3d35f937c4de0e39e6a97b79628ce7d6872e09b2ed227d91
v381_synth_d98d85c0_04,d98d85c0,val,arithmetic,&+#&,&,65f12e2b1c62ed2285d8b361879391806e4ef4c165d6a04645e30e4aa4c0213f
v381_synth_d98d85c0_05,d98d85c0,train,arithmetic,(-(,&,778b630b489530452bd1cd86e9b47a5d3c1d090be7d074fa2fb9f25be8e05d95
v381_synth_d98d85c0_06,d98d85c0,train,arithmetic,@-#,>,6d67b9068429d371b9e418dfabba7dc980c3e000cbc0afc46b44ad71415c3e84
v381_synth_d98d85c0_07,d98d85c0,train,arithmetic,?+|,?,0a069fd4e53937d45ff746f24fac327e4bbf576cfbfa93888c27b3731976a474
v381_synth_d98d85c0_08,d98d85c0,train,arithmetic,&+',&,22c1266652b6bcc5a919137124530b95f4c86036bec323fc813adf09f9d7571b
v381_synth_d98d85c0_09,d98d85c0,train,arithmetic,|+&>,>,d0c1d20770f3dd4f21d2e117ef325f2d4bf2a233523d06aaf924407a1c71f3e7
v381_synth_d98d85c0_10,d98d85c0,val,arithmetic,'-&,',9819c9bb7d4ef74ea8abd91c32612deed5c006e545a09f85855f0ae4262d0342
v381_synth_d98d85c0_11,d98d85c0,train,arithmetic,(-|,?,2302a8fc7339047490b1578e49812a38959ccaf986fdf1d81612e93291822d6a
v381_synth_e3890bf7_00,e3890bf7,train,little_endian,#&*^#,]&]%,0cd47244e75006405b32a3df8ed89fc259a8f2c05c33c3185ad9d1bcfb02d546
